"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"其他","i",1,0.5182,"","",NA,NA,"21"
"勇敢","e",1,0.5462,"","",NA,NA,"21"
"他的","i",1,0.6841,"","",NA,NA,"21"
"下贱","i",1,0.5174,"","",NA,NA,"21"
"执拗","i",1,0.4668,"","",NA,NA,"21"
"我","e",1,0.4867,"","",NA,NA,"21"
"我","e",1,0.3632,"","",NA,NA,"21"
"他","i",1,0.4862,"","",NA,NA,"21"
"消极","i",1,0.5184,"","",NA,NA,"21"
"猖狂","i",1,0.3878,"","",NA,NA,"21"
"其他","i",1,0.3821,"","",NA,NA,"21"
"我们","e",1,0.3894,"","",NA,NA,"21"
"他人","i",1,0.4871,"","",NA,NA,"21"
"其他","i",1,0.3672,"","",NA,NA,"21"
"勤奋","e",1,0.7039,"","",NA,NA,"21"
"卑鄙","i",1,0.4304,"","",NA,NA,"21"
"优秀","e",1,0.4394,"","",NA,NA,"21"
"公正","e",1,0.4857,"","",NA,NA,"21"
"我","e",1,0.5131,"","",NA,NA,"21"
"我的","e",1,0.4349,"","",NA,NA,"21"
"我","e",1,0.3259,"","",NA,NA,"21"
"我的","e",1,0.464,"","",NA,NA,"21"
"他人","i",1,0.4412,"","",NA,NA,"21"
"散漫","i",1,0.5721,"","",NA,NA,"21"
"我们","e",1,0.4514,"","",NA,NA,"21"
"愚蠢","i",1,0.5505,"","",NA,NA,"21"
"俺","e",1,0.4907,"","",NA,NA,"21"
"他们","i",1,0.434,"","",NA,NA,"21"
"轻率","i",1,0.5195,"","",NA,NA,"21"
"冷静","e",1,0.5538,"","",NA,NA,"21"
"他人","i",1,0.4573,"","",NA,NA,"21"
"自卑","i",1,0.3941,"","",NA,NA,"21"
"诚实","e",1,0.5947,"","",NA,NA,"21"
"他的","i",1,0.5049,"","",NA,NA,"21"
"他","i",1,0.533,"","",NA,NA,"21"
"傲慢","i",1,0.4339,"","",NA,NA,"21"
"野蛮","i",1,0.4684,"","",NA,NA,"21"
"自己","e",1,0.604,"","",NA,NA,"21"
"暴躁","i",1,0.461,"","",NA,NA,"21"
"俺","e",1,0.4933,"","",NA,NA,"21"
"机智","e",1,0.4362,"","",NA,NA,"21"
"自私","i",1,0.7504,"","",NA,NA,"21"
"我的","e",1,0.4515,"","",NA,NA,"21"
"他的","i",1,0.4277,"","",NA,NA,"21"
"热情","e",1,0.551,"","",NA,NA,"21"
"正直","e",1,0.3868,"","",NA,NA,"21"
"自己","e",1,0.3531,"","",NA,NA,"21"
"他们","i",1,0.5671,"","",NA,NA,"21"
"自己","e",1,0.4672,"","",NA,NA,"21"
"虚伪","i",1,0.4528,"","",NA,NA,"21"
"冒失","i",1,0.5005,"","",NA,NA,"21"
"认真","e",1,0.4054,"","",NA,NA,"21"
