"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"我们","e",1,0.7865,"","",NA,NA,"27"
"他人","i",1,0.5834,"","",NA,NA,"27"
"暴躁","i",1,0.4806,"","",NA,NA,"27"
"我们","e",1,0.66,"","",NA,NA,"27"
"我们","e",1,0.4531,"","",NA,NA,"27"
"我的","e",1,0.4716,"","",NA,NA,"27"
"虚伪","i",1,0.5299,"","",NA,NA,"27"
"他们","i",1,0.6799,"","",NA,NA,"27"
"我","e",1,0.6185,"","",NA,NA,"27"
"自己","e",1,0.6406,"","",NA,NA,"27"
"他人","i",1,0.5951,"","",NA,NA,"27"
"野蛮","i",1,0.5679,"","",NA,NA,"27"
"我的","e",1,0.372,"","",NA,NA,"27"
"冒失","i",1,0.5852,"","",NA,NA,"27"
"愚蠢","i",1,0.9368,"","",NA,NA,"27"
"正直","e",1,0.5116,"","",NA,NA,"27"
"俺","e",1,0.5772,"","",NA,NA,"27"
"朴实","e",1,0.6846,"","",NA,NA,"27"
"我","e",1,0.3961,"","",NA,NA,"27"
"活泼","e",1,0.5011,"","",NA,NA,"27"
"细腻","e",1,0.5361,"","",NA,NA,"27"
"我们","e",1,0.3636,"","",NA,NA,"27"
"热情","e",1,0.4948,"","",NA,NA,"27"
"无私","e",1,1.0048,"","",NA,NA,"27"
"其他","i",1,0.7369,"","",NA,NA,"27"
"俺","e",1,0.5869,"","",NA,NA,"27"
"公正","e",1,0.5445,"","",NA,NA,"27"
"凶狠","i",1,0.6388,"","",NA,NA,"27"
"机智","e",1,0.4867,"","",NA,NA,"27"
"勤奋","e",1,0.51,"","",NA,NA,"27"
"冷静","e",1,0.4622,"","",NA,NA,"27"
"轻率","i",1,0.6644,"","",NA,NA,"27"
"聪明","e",1,0.495,"","",NA,NA,"27"
"我的","e",1,0.5744,"","",NA,NA,"27"
"诚实","e",1,0.5005,"","",NA,NA,"27"
"傲慢","i",1,0.5412,"","",NA,NA,"27"
"崇高","e",1,0.5013,"","",NA,NA,"27"
"自己","e",1,0.4621,"","",NA,NA,"27"
"他人","i",1,0.4736,"","",NA,NA,"27"
"他的","i",1,0.6095,"","",NA,NA,"27"
"他们","i",1,0.3859,"","",NA,NA,"27"
"勇敢","e",1,0.6174,"","",NA,NA,"27"
"优秀","e",1,0.4303,"","",NA,NA,"27"
"其他","i",1,0.5176,"","",NA,NA,"27"
"俺","e",1,0.6058,"","",NA,NA,"27"
"他的","i",1,0.5669,"","",NA,NA,"27"
"他的","i",1,0.4205,"","",NA,NA,"27"
"乐观","e",1,0.5217,"","",NA,NA,"27"
"我","e",1,0.5833,"","",NA,NA,"27"
"猖狂","i",1,0.5716,"","",NA,NA,"27"
"自己","e",1,0.535,"","",NA,NA,"27"
"自己","e",1,0.4219,"","",NA,NA,"27"
"刻薄","i",1,0.4839,"","",NA,NA,"27"
"自私","i",0,0.4905,"","",NA,NA,"27"
"俺","e",1,0.5444,"","",NA,NA,"27"
"他们","i",1,0.5733,"","",NA,NA,"27"
"稳重","e",1,0.6675,"","",NA,NA,"27"
"他","i",1,0.5194,"","",NA,NA,"27"
"自卑","i",1,0.6182,"","",NA,NA,"27"
"他的","i",1,0.7015,"","",NA,NA,"27"
"诚恳","e",1,0.5777,"","",NA,NA,"27"
"他","i",1,0.5011,"","",NA,NA,"27"
"他","i",1,0.4844,"","",NA,NA,"27"
"固执","i",1,0.6219,"","",NA,NA,"27"
"我的","e",1,0.5918,"","",NA,NA,"27"
"消极","i",1,0.6348,"","",NA,NA,"27"
"卑鄙","i",1,0.4958,"","",NA,NA,"27"
"他人","i",1,0.5038,"","",NA,NA,"27"
"他们","i",1,0.4247,"","",NA,NA,"27"
"下贱","i",1,0.5512,"","",NA,NA,"27"
"鲁莽","i",1,0.5524,"","",NA,NA,"27"
"认真","e",1,0.601,"","",NA,NA,"27"
"其他","i",1,0.6564,"","",NA,NA,"27"
"散漫","i",1,0.6342,"","",NA,NA,"27"
"执拗","i",1,0.5923,"","",NA,NA,"27"
"我","e",1,0.5213,"","",NA,NA,"27"
"杰出","e",1,0.6681,"","",NA,NA,"27"
"其他","i",1,0.4456,"","",NA,NA,"27"
"他","i",1,0.5289,"","",NA,NA,"27"
"悲观","i",1,0.6297,"","",NA,NA,"27"
"我的","e",1,0.7423,"","",NA,NA,"27"
