"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"勤奋","e",1,0.6367,"","",NA,NA,"46"
"其他","i",1,0.9496,"","",NA,NA,"46"
"自己","e",1,0.4229,"","",NA,NA,"46"
"固执","i",1,0.6666,"","",NA,NA,"46"
"诚实","e",1,0.6184,"","",NA,NA,"46"
"他人","i",1,0.7265,"","",NA,NA,"46"
"野蛮","i",1,0.6413,"","",NA,NA,"46"
"鲁莽","i",1,0.6621,"","",NA,NA,"46"
"其他","i",1,0.6242,"","",NA,NA,"46"
"轻率","i",1,0.6006,"","",NA,NA,"46"
"公正","e",1,0.4801,"","",NA,NA,"46"
"我的","e",1,0.4532,"","",NA,NA,"46"
"我的","e",1,0.4419,"","",NA,NA,"46"
"自己","e",1,0.4395,"","",NA,NA,"46"
"乐观","e",1,0.697,"","",NA,NA,"46"
"他的","i",1,0.7486,"","",NA,NA,"46"
"自卑","i",1,0.6463,"","",NA,NA,"46"
"卑鄙","i",1,0.5458,"","",NA,NA,"46"
"他的","i",1,0.4867,"","",NA,NA,"46"
"他","i",1,0.5707,"","",NA,NA,"46"
"我们","e",1,0.5951,"","",NA,NA,"46"
"消极","i",1,0.7491,"","",NA,NA,"46"
"其他","i",1,0.6671,"","",NA,NA,"46"
"他","i",1,0.5122,"","",NA,NA,"46"
"自己","e",1,0.6576,"","",NA,NA,"46"
"冒失","i",1,0.6496,"","",NA,NA,"46"
"虚伪","i",1,0.7311,"","",NA,NA,"46"
"认真","e",1,0.6152,"","",NA,NA,"46"
"细腻","e",1,0.6328,"","",NA,NA,"46"
"正直","e",1,0.5169,"","",NA,NA,"46"
"刻薄","i",1,0.6432,"","",NA,NA,"46"
"我们","e",1,0.6008,"","",NA,NA,"46"
"悲观","i",1,0.5577,"","",NA,NA,"46"
"无私","e",0,0.4757,"","",NA,NA,"46"
"猖狂","i",1,0.6576,"","",NA,NA,"46"
"他人","i",1,0.6904,"","",NA,NA,"46"
"杰出","e",1,0.5964,"","",NA,NA,"46"
"自私","i",1,0.646,"","",NA,NA,"46"
"俺","e",1,0.5316,"","",NA,NA,"46"
"我们","e",1,0.482,"","",NA,NA,"46"
"执拗","i",1,0.6872,"","",NA,NA,"46"
"凶狠","i",1,0.85,"","",NA,NA,"46"
"我","e",1,0.5743,"","",NA,NA,"46"
"优秀","e",1,0.6505,"","",NA,NA,"46"
"他的","i",0,0.5952,"","",NA,NA,"46"
"我的","e",1,0.5409,"","",NA,NA,"46"
"他们","i",1,0.6077,"","",NA,NA,"46"
"我","e",1,0.7043,"","",NA,NA,"46"
"愚蠢","i",1,0.639,"","",NA,NA,"46"
"勇敢","e",1,0.7036,"","",NA,NA,"46"
"我的","e",1,0.7559,"","",NA,NA,"46"
"他的","i",1,0.5971,"","",NA,NA,"46"
"俺","e",1,0.6318,"","",NA,NA,"46"
"暴躁","i",1,0.8141,"","",NA,NA,"46"
"他们","i",1,0.584,"","",NA,NA,"46"
"他人","i",1,0.6087,"","",NA,NA,"46"
"聪明","e",1,0.6668,"","",NA,NA,"46"
"崇高","e",1,0.5814,"","",NA,NA,"46"
"傲慢","i",1,0.735,"","",NA,NA,"46"
"我们","e",1,0.5761,"","",NA,NA,"46"
"朴实","e",1,0.63,"","",NA,NA,"46"
"冷静","e",1,0.4678,"","",NA,NA,"46"
"他","i",1,0.5072,"","",NA,NA,"46"
"他们","i",1,0.9754,"","",NA,NA,"46"
"稳重","e",1,0.6051,"","",NA,NA,"46"
"机智","e",1,0.5261,"","",NA,NA,"46"
"其他","i",1,0.5647,"","",NA,NA,"46"
"我","e",1,0.8167,"","",NA,NA,"46"
"散漫","i",1,0.6457,"","",NA,NA,"46"
"俺","e",1,0.6244,"","",NA,NA,"46"
"活泼","e",1,0.7696,"","",NA,NA,"46"
"他人","i",0,0.4296,"","",NA,NA,"46"
"下贱","i",1,0.5678,"","",NA,NA,"46"
"俺","e",1,0.698,"","",NA,NA,"46"
"自己","e",1,0.5556,"","",NA,NA,"46"
"热情","e",1,0.5799,"","",NA,NA,"46"
"诚恳","e",1,0.6632,"","",NA,NA,"46"
"他","i",0,0.4701,"","",NA,NA,"46"
"他们","i",1,0.5746,"","",NA,NA,"46"
"我","e",1,0.6703,"","",NA,NA,"46"
"他","i",1,0.7795,"","",NA,NA,"46"
"稳重","e",1,0.7082,"","",NA,NA,"46"
"我的","e",1,0.6706,"","",NA,NA,"46"
"冒失","i",1,0.6909,"","",NA,NA,"46"
"我们","e",1,0.614,"","",NA,NA,"46"
