"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"其他","i",1,0.8918,"","",NA,NA,"59"
"自己","e",1,0.9749,"","",NA,NA,"59"
"他们","i",1,0.6626,"","",NA,NA,"59"
"我的","e",1,0.5003,"","",NA,NA,"59"
"自己","e",1,0.9174,"","",NA,NA,"59"
"活泼","e",1,0.6313,"","",NA,NA,"59"
"杰出","e",1,0.6168,"","",NA,NA,"59"
"我","e",1,0.5178,"","",NA,NA,"59"
"我","e",1,0.5409,"","",NA,NA,"59"
"自己","e",1,0.4599,"","",NA,NA,"59"
"散漫","i",1,0.73,"","",NA,NA,"59"
"我们","e",1,0.5438,"","",NA,NA,"59"
"傲慢","i",1,1.085,"","",NA,NA,"59"
"他人","i",0,0.4423,"","",NA,NA,"59"
"崇高","e",1,0.6693,"","",NA,NA,"59"
"优秀","e",1,0.5792,"","",NA,NA,"59"
"他人","i",1,0.4834,"","",NA,NA,"59"
"其他","i",1,0.7293,"","",NA,NA,"59"
"他们","i",1,0.5952,"","",NA,NA,"59"
"悲观","i",1,0.6321,"","",NA,NA,"59"
"固执","i",1,0.9623,"","",NA,NA,"59"
"他","i",1,0.5392,"","",NA,NA,"59"
"他人","i",1,0.7832,"","",NA,NA,"59"
"他的","i",1,0.4989,"","",NA,NA,"59"
"聪明","e",1,0.685,"","",NA,NA,"59"
"我的","e",1,0.6827,"","",NA,NA,"59"
"我们","e",1,0.7809,"","",NA,NA,"59"
"正直","e",1,0.5978,"","",NA,NA,"59"
"勇敢","e",1,0.5686,"","",NA,NA,"59"
"诚恳","e",1,0.8809,"","",NA,NA,"59"
"下贱","i",1,0.6487,"","",NA,NA,"59"
"俺","e",1,0.8166,"","",NA,NA,"59"
"冷静","e",1,0.5335,"","",NA,NA,"59"
"消极","i",1,0.5079,"","",NA,NA,"59"
"自卑","i",1,0.7764,"","",NA,NA,"59"
"乐观","e",1,0.6954,"","",NA,NA,"59"
"自私","i",1,0.5983,"","",NA,NA,"59"
"其他","i",1,0.5504,"","",NA,NA,"59"
"他","i",1,0.4952,"","",NA,NA,"59"
"轻率","i",1,0.6625,"","",NA,NA,"59"
"俺","e",1,0.5671,"","",NA,NA,"59"
"俺","e",0,0.4785,"","",NA,NA,"59"
"我的","e",1,0.4177,"","",NA,NA,"59"
"热情","e",1,0.654,"","",NA,NA,"59"
"公正","e",1,0.5989,"","",NA,NA,"59"
"细腻","e",1,0.6654,"","",NA,NA,"59"
"他","i",1,0.675,"","",NA,NA,"59"
"卑鄙","i",1,0.5995,"","",NA,NA,"59"
"稳重","e",1,0.6011,"","",NA,NA,"59"
"我","e",1,0.6187,"","",NA,NA,"59"
"其他","i",1,0.6672,"","",NA,NA,"59"
"我","e",1,0.7346,"","",NA,NA,"59"
"俺","e",1,0.6266,"","",NA,NA,"59"
"他的","i",0,0.4394,"","",NA,NA,"59"
"猖狂","i",1,0.7148,"","",NA,NA,"59"
"他们","i",0,0.4546,"","",NA,NA,"59"
"愚蠢","i",1,0.7139,"","",NA,NA,"59"
"野蛮","i",1,1.1839,"","",NA,NA,"59"
"机智","e",1,0.633,"","",NA,NA,"59"
"我们","e",1,0.6987,"","",NA,NA,"59"
"他的","i",1,0.5449,"","",NA,NA,"59"
"自己","e",0,NA,"","",NA,NA,"59"
"他们","i",1,0.4978,"","",NA,NA,"59"
"凶狠","i",1,0.6427,"","",NA,NA,"59"
"我的","e",1,0.617,"","",NA,NA,"59"
"暴躁","i",1,0.6451,"","",NA,NA,"59"
"冒失","i",1,0.6291,"","",NA,NA,"59"
"朴实","e",1,0.6678,"","",NA,NA,"59"
"虚伪","i",1,0.6145,"","",NA,NA,"59"
"他","i",1,0.5642,"","",NA,NA,"59"
"鲁莽","i",1,0.6465,"","",NA,NA,"59"
"刻薄","i",1,0.6039,"","",NA,NA,"59"
"他人","i",1,0.4819,"","",NA,NA,"59"
"执拗","i",1,0.6256,"","",NA,NA,"59"
"诚实","e",1,0.6762,"","",NA,NA,"59"
"他的","i",1,0.5004,"","",NA,NA,"59"
"勤奋","e",1,0.6146,"","",NA,NA,"59"
"我们","e",1,0.676,"","",NA,NA,"59"
"认真","e",1,0.7079,"","",NA,NA,"59"
"无私","e",1,0.6964,"","",NA,NA,"59"
"俺","e",1,0.6151,"","",NA,NA,"59"
"他人","i",0,NA,"","",NA,NA,"59"
"他的","i",0,0.496,"","",NA,NA,"59"
"杰出","e",1,0.5794,"","",NA,NA,"59"
"鲁莽","i",1,0.5759,"","",NA,NA,"59"
"活泼","e",1,0.6522,"","",NA,NA,"59"
"其他","i",1,0.6153,"","",NA,NA,"59"
"他","i",1,0.5137,"","",NA,NA,"59"
"细腻","e",1,0.633,"","",NA,NA,"59"
"机智","e",1,0.665,"","",NA,NA,"59"
"优秀","e",1,0.4493,"","",NA,NA,"59"
"我的","e",1,0.3959,"","",NA,NA,"59"
"俺","e",1,0.5724,"","",NA,NA,"59"
"无私","e",1,0.7183,"","",NA,NA,"59"
"凶狠","i",1,0.8355,"","",NA,NA,"59"
"暴躁","i",1,0.615,"","",NA,NA,"59"
"崇高","e",1,0.5942,"","",NA,NA,"59"
"认真","e",1,0.4639,"","",NA,NA,"59"
"其他","i",1,0.6271,"","",NA,NA,"59"
"我们","e",1,0.7352,"","",NA,NA,"59"
"我的","e",1,0.7475,"","",NA,NA,"59"
"我的","e",1,0.5011,"","",NA,NA,"59"
"朴实","e",1,0.5696,"","",NA,NA,"59"
"执拗","i",1,0.6401,"","",NA,NA,"59"
"他","i",1,0.7877,"","",NA,NA,"59"
"我们","e",1,0.6355,"","",NA,NA,"59"
"其他","i",1,0.5846,"","",NA,NA,"59"
"我","e",1,0.4251,"","",NA,NA,"59"
"公正","e",1,0.6916,"","",NA,NA,"59"
"他的","i",1,0.6091,"","",NA,NA,"59"
"散漫","i",0,0.5212,"","",NA,NA,"59"
"他","i",1,0.6877,"","",NA,NA,"59"
"其他","i",1,0.5954,"","",NA,NA,"59"
"聪明","e",1,0.5652,"","",NA,NA,"59"
"固执","i",1,0.7677,"","",NA,NA,"59"
"我","e",1,0.5918,"","",NA,NA,"59"
"他","i",1,0.5621,"","",NA,NA,"59"
"他人","i",1,0.4852,"","",NA,NA,"59"
"俺","e",1,0.6652,"","",NA,NA,"59"
"我","e",0,0.6645,"","",NA,NA,"59"
"自己","e",1,0.5193,"","",NA,NA,"59"
"俺","e",1,0.4165,"","",NA,NA,"59"
"乐观","e",1,0.556,"","",NA,NA,"59"
"悲观","i",0,0.4321,"","",NA,NA,"59"
"消极","i",1,0.6247,"","",NA,NA,"59"
"勇敢","e",1,0.6899,"","",NA,NA,"59"
"自卑","i",1,0.547,"","",NA,NA,"59"
"猖狂","i",1,0.6638,"","",NA,NA,"59"
"傲慢","i",1,0.5131,"","",NA,NA,"59"
"自己","e",1,0.5988,"","",NA,NA,"59"
"他人","i",1,0.7154,"","",NA,NA,"59"
"热情","e",1,0.8327,"","",NA,NA,"59"
"他人","i",1,0.4917,"","",NA,NA,"59"
"我的","e",1,0.5848,"","",NA,NA,"59"
"我们","e",1,0.6783,"","",NA,NA,"59"
"虚伪","i",0,0.4989,"","",NA,NA,"59"
"他们","i",1,0.4821,"","",NA,NA,"59"
"他们","i",1,0.4675,"","",NA,NA,"59"
"勤奋","e",1,0.5566,"","",NA,NA,"59"
"刻薄","i",1,0.6744,"","",NA,NA,"59"
"他们","i",1,0.595,"","",NA,NA,"59"
"自己","e",1,0.6138,"","",NA,NA,"59"
"诚实","e",1,0.7459,"","",NA,NA,"59"
"野蛮","i",1,0.6348,"","",NA,NA,"59"
"我们","e",1,0.5148,"","",NA,NA,"59"
"他的","i",1,0.6017,"","",NA,NA,"59"
"冒失","i",1,0.5998,"","",NA,NA,"59"
"自私","i",0,0.5452,"","",NA,NA,"59"
"卑鄙","i",1,0.583,"","",NA,NA,"59"
"自己","e",1,0.6809,"","",NA,NA,"59"
"愚蠢","i",1,0.5555,"","",NA,NA,"59"
"轻率","i",1,0.6396,"","",NA,NA,"59"
"稳重","e",0,0.5168,"","",NA,NA,"59"
"下贱","i",0,0.4298,"","",NA,NA,"59"
"他的","i",1,0.7398,"","",NA,NA,"59"
"冷静","e",0,1.0488,"","",NA,NA,"59"
"正直","e",1,0.9145,"","",NA,NA,"59"
"他们","i",1,0.8247,"","",NA,NA,"59"
"我","e",1,0.533,"","",NA,NA,"59"
"诚恳","e",1,0.7013,"","",NA,NA,"59"
"我们","e",1,0.4566,"","",NA,NA,"59"
"下贱","i",1,0.7535,"","",NA,NA,"59"
"他的","i",0,0.5298,"","",NA,NA,"59"
"刻薄","i",1,0.6425,"","",NA,NA,"59"
