"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"下贱","i",1,0.7677,"","",NA,NA,"45"
"崇高","e",1,0.7495,"","",NA,NA,"45"
"热情","e",1,0.7389,"","",NA,NA,"45"
"他们","i",1,0.6171,"","",NA,NA,"45"
"他人","i",1,0.6349,"","",NA,NA,"45"
"自己","e",1,0.5625,"","",NA,NA,"45"
"他","i",1,0.7634,"","",NA,NA,"45"
"野蛮","i",1,0.7323,"","",NA,NA,"45"
"正直","e",1,0.669,"","",NA,NA,"45"
"卑鄙","i",1,0.6546,"","",NA,NA,"45"
"执拗","i",1,0.7772,"","",NA,NA,"45"
"他们","i",1,0.6148,"","",NA,NA,"45"
"俺","e",1,0.6499,"","",NA,NA,"45"
"细腻","e",1,0.5817,"","",NA,NA,"45"
"勇敢","e",1,0.5172,"","",NA,NA,"45"
"其他","i",1,0.6826,"","",NA,NA,"45"
"公正","e",1,0.6543,"","",NA,NA,"45"
"勤奋","e",1,0.5673,"","",NA,NA,"45"
"他","i",1,0.6354,"","",NA,NA,"45"
"冷静","e",1,0.6651,"","",NA,NA,"45"
"轻率","i",1,0.8826,"","",NA,NA,"45"
"无私","e",1,0.9021,"","",NA,NA,"45"
"稳重","e",1,0.6755,"","",NA,NA,"45"
"杰出","e",1,0.616,"","",NA,NA,"45"
"虚伪","i",1,0.9619,"","",NA,NA,"45"
"我的","e",1,0.5458,"","",NA,NA,"45"
"诚恳","e",1,0.5069,"","",NA,NA,"45"
"自己","e",1,0.4419,"","",NA,NA,"45"
"刻薄","i",1,0.6723,"","",NA,NA,"45"
"俺","e",1,0.6169,"","",NA,NA,"45"
"他的","i",1,0.6511,"","",NA,NA,"45"
"凶狠","i",1,0.5736,"","",NA,NA,"45"
"他人","i",1,0.7389,"","",NA,NA,"45"
"冒失","i",1,0.6351,"","",NA,NA,"45"
"俺","e",1,0.5655,"","",NA,NA,"45"
"他的","i",0,0.3992,"","",NA,NA,"45"
"其他","i",1,0.5485,"","",NA,NA,"45"
"我","e",1,0.5505,"","",NA,NA,"45"
"我们","e",1,0.5009,"","",NA,NA,"45"
"我","e",1,0.4848,"","",NA,NA,"45"
"暴躁","i",1,1.156,"","",NA,NA,"45"
"他们","i",1,0.6319,"","",NA,NA,"45"
"聪明","e",1,0.6328,"","",NA,NA,"45"
"鲁莽","i",1,0.7837,"","",NA,NA,"45"
"散漫","i",1,0.6031,"","",NA,NA,"45"
"自卑","i",1,0.56,"","",NA,NA,"45"
"愚蠢","i",1,0.5473,"","",NA,NA,"45"
"他的","i",1,0.6141,"","",NA,NA,"45"
"我","e",1,0.5357,"","",NA,NA,"45"
"他","i",1,0.6771,"","",NA,NA,"45"
"我","e",1,0.603,"","",NA,NA,"45"
"诚实","e",1,0.7153,"","",NA,NA,"45"
"机智","e",1,0.5839,"","",NA,NA,"45"
"乐观","e",1,0.5689,"","",NA,NA,"45"
"我们","e",1,0.552,"","",NA,NA,"45"
"我们","e",1,0.528,"","",NA,NA,"45"
"猖狂","i",1,0.6041,"","",NA,NA,"45"
"我的","e",1,0.55,"","",NA,NA,"45"
"他的","i",1,0.6363,"","",NA,NA,"45"
"自己","e",1,0.6673,"","",NA,NA,"45"
"优秀","e",1,0.5827,"","",NA,NA,"45"
"活泼","e",1,0.6063,"","",NA,NA,"45"
"他人","i",1,0.5847,"","",NA,NA,"45"
"他们","i",1,0.9393,"","",NA,NA,"45"
"其他","i",1,0.7255,"","",NA,NA,"45"
"自己","e",1,0.5984,"","",NA,NA,"45"
"自私","i",0,0.9484,"","",NA,NA,"45"
"朴实","e",1,0.8406,"","",NA,NA,"45"
"他","i",1,0.6182,"","",NA,NA,"45"
"傲慢","i",1,0.6828,"","",NA,NA,"45"
"他人","i",1,0.6042,"","",NA,NA,"45"
"我们","e",1,0.5717,"","",NA,NA,"45"
"认真","e",1,0.6007,"","",NA,NA,"45"
"俺","e",1,0.6528,"","",NA,NA,"45"
"我的","e",1,0.5107,"","",NA,NA,"45"
"悲观","i",1,0.5817,"","",NA,NA,"45"
"其他","i",1,0.5652,"","",NA,NA,"45"
"固执","i",1,0.8146,"","",NA,NA,"45"
"消极","i",1,0.6117,"","",NA,NA,"45"
"我的","e",1,0.5819,"","",NA,NA,"45"
"公正","e",1,0.6081,"","",NA,NA,"45"
"鲁莽","i",1,0.608,"","",NA,NA,"45"
"认真","e",1,0.5712,"","",NA,NA,"45"
"优秀","e",1,0.5049,"","",NA,NA,"45"
"我的","e",1,0.4907,"","",NA,NA,"45"
"诚实","e",1,0.5425,"","",NA,NA,"45"
"轻率","i",1,0.6813,"","",NA,NA,"45"
"他们","i",1,0.4409,"","",NA,NA,"45"
"杰出","e",1,0.7534,"","",NA,NA,"45"
"热情","e",1,0.5731,"","",NA,NA,"45"
"我","e",1,0.4522,"","",NA,NA,"45"
"我们","e",1,0.4806,"","",NA,NA,"45"
"他的","i",1,0.6593,"","",NA,NA,"45"
"他们","i",1,0.4358,"","",NA,NA,"45"
"傲慢","i",1,0.6616,"","",NA,NA,"45"
"我","e",1,0.5275,"","",NA,NA,"45"
"猖狂","i",1,0.5498,"","",NA,NA,"45"
"细腻","e",1,0.6642,"","",NA,NA,"45"
"我的","e",1,0.7309,"","",NA,NA,"45"
"无私","e",1,0.631,"","",NA,NA,"45"
"聪明","e",1,0.647,"","",NA,NA,"45"
"他们","i",1,0.6347,"","",NA,NA,"45"
"卑鄙","i",1,0.6164,"","",NA,NA,"45"
"刻薄","i",1,0.7781,"","",NA,NA,"45"
"执拗","i",1,0.6578,"","",NA,NA,"45"
"稳重","e",1,0.7144,"","",NA,NA,"45"
"他人","i",1,0.5748,"","",NA,NA,"45"
"其他","i",1,0.6147,"","",NA,NA,"45"
"俺","e",0,0.5456,"","",NA,NA,"45"
"悲观","i",1,0.7525,"","",NA,NA,"45"
"他的","i",1,0.7324,"","",NA,NA,"45"
"凶狠","i",1,0.617,"","",NA,NA,"45"
"其他","i",1,0.5668,"","",NA,NA,"45"
"自己","e",1,0.6228,"","",NA,NA,"45"
"他人","i",1,0.6162,"","",NA,NA,"45"
"俺","e",1,0.5654,"","",NA,NA,"45"
"冒失","i",1,0.6381,"","",NA,NA,"45"
"崇高","e",1,0.5946,"","",NA,NA,"45"
"其他","i",1,0.5867,"","",NA,NA,"45"
"我","e",1,0.5318,"","",NA,NA,"45"
"我","e",1,0.4854,"","",NA,NA,"45"
"自己","e",1,0.4652,"","",NA,NA,"45"
"我的","e",1,0.4383,"","",NA,NA,"45"
"他的","i",1,0.5681,"","",NA,NA,"45"
"冷静","e",1,0.7667,"","",NA,NA,"45"
"下贱","i",1,0.6813,"","",NA,NA,"45"
"我的","e",1,0.4804,"","",NA,NA,"45"
"俺","e",1,0.539,"","",NA,NA,"45"
"其他","i",1,0.5328,"","",NA,NA,"45"
"他的","i",1,0.6805,"","",NA,NA,"45"
"自卑","i",1,0.685,"","",NA,NA,"45"
"我们","e",1,0.5119,"","",NA,NA,"45"
"固执","i",1,0.9004,"","",NA,NA,"45"
"他","i",1,0.8164,"","",NA,NA,"45"
"野蛮","i",1,0.84,"","",NA,NA,"45"
"我们","e",1,0.5245,"","",NA,NA,"45"
"朴实","e",1,0.5636,"","",NA,NA,"45"
"活泼","e",1,0.5374,"","",NA,NA,"45"
"勇敢","e",1,0.4827,"","",NA,NA,"45"
"暴躁","i",1,0.656,"","",NA,NA,"45"
"勤奋","e",1,0.6536,"","",NA,NA,"45"
"他","i",1,0.6158,"","",NA,NA,"45"
"我们","e",1,0.5674,"","",NA,NA,"45"
"消极","i",1,0.5671,"","",NA,NA,"45"
"愚蠢","i",1,0.6213,"","",NA,NA,"45"
"自私","i",1,1.0029,"","",NA,NA,"45"
"诚恳","e",1,0.5351,"","",NA,NA,"45"
"虚伪","i",1,0.6403,"","",NA,NA,"45"
"散漫","i",1,0.6556,"","",NA,NA,"45"
"他人","i",1,0.5994,"","",NA,NA,"45"
"乐观","e",1,0.5985,"","",NA,NA,"45"
