"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"正直","e",1,0.6503,"","",NA,NA,"55"
"傲慢","i",1,0.6172,"","",NA,NA,"55"
"他人","i",1,0.5171,"","",NA,NA,"55"
"我的","e",1,0.6343,"","",NA,NA,"55"
"自己","e",1,0.5175,"","",NA,NA,"55"
"他人","i",1,0.9005,"","",NA,NA,"55"
"俺","e",1,0.6841,"","",NA,NA,"55"
"野蛮","i",1,0.6173,"","",NA,NA,"55"
"愚蠢","i",1,0.834,"","",NA,NA,"55"
"消极","i",1,0.568,"","",NA,NA,"55"
"他的","i",1,0.8836,"","",NA,NA,"55"
"我的","e",1,0.6046,"","",NA,NA,"55"
"其他","i",1,0.7127,"","",NA,NA,"55"
"自卑","i",1,0.5339,"","",NA,NA,"55"
"俺","e",1,0.5351,"","",NA,NA,"55"
"俺","e",1,0.5077,"","",NA,NA,"55"
"他的","i",1,0.534,"","",NA,NA,"55"
"我的","e",1,0.5509,"","",NA,NA,"55"
"冒失","i",1,0.6505,"","",NA,NA,"55"
"活泼","e",1,0.5672,"","",NA,NA,"55"
"俺","e",1,0.5182,"","",NA,NA,"55"
"我的","e",1,0.4272,"","",NA,NA,"55"
"我","e",1,0.551,"","",NA,NA,"55"
"机智","e",1,0.5363,"","",NA,NA,"55"
"朴实","e",1,0.6528,"","",NA,NA,"55"
"轻率","i",1,0.7088,"","",NA,NA,"55"
"其他","i",1,0.6593,"","",NA,NA,"55"
"他们","i",1,1.1509,"","",NA,NA,"55"
"他们","i",1,0.5306,"","",NA,NA,"55"
"我","e",1,0.5674,"","",NA,NA,"55"
"优秀","e",1,0.5521,"","",NA,NA,"55"
"自己","e",1,0.7337,"","",NA,NA,"55"
"鲁莽","i",1,0.6173,"","",NA,NA,"55"
"我们","e",1,0.7511,"","",NA,NA,"55"
"他们","i",1,0.5856,"","",NA,NA,"55"
"暴躁","i",1,0.7216,"","",NA,NA,"55"
"他","i",1,0.8932,"","",NA,NA,"55"
"热情","e",1,0.6699,"","",NA,NA,"55"
"固执","i",1,0.767,"","",NA,NA,"55"
"我","e",1,0.6219,"","",NA,NA,"55"
"勇敢","e",1,0.6932,"","",NA,NA,"55"
"卑鄙","i",1,0.6602,"","",NA,NA,"55"
"其他","i",1,1.0367,"","",NA,NA,"55"
"我","e",1,0.5731,"","",NA,NA,"55"
"下贱","i",1,1.0085,"","",NA,NA,"55"
"散漫","i",1,0.7082,"","",NA,NA,"55"
"自己","e",1,0.7502,"","",NA,NA,"55"
"勤奋","e",1,0.8505,"","",NA,NA,"55"
"刻薄","i",1,0.7091,"","",NA,NA,"55"
"自私","i",1,0.7556,"","",NA,NA,"55"
"聪明","e",1,0.7191,"","",NA,NA,"55"
"细腻","e",1,1.0431,"","",NA,NA,"55"
"凶狠","i",1,0.7692,"","",NA,NA,"55"
"冷静","e",1,0.7279,"","",NA,NA,"55"
"诚恳","e",1,0.8715,"","",NA,NA,"55"
"认真","e",1,0.6008,"","",NA,NA,"55"
"他的","i",1,0.6357,"","",NA,NA,"55"
"执拗","i",1,1.0719,"","",NA,NA,"55"
"虚伪","i",1,1.1204,"","",NA,NA,"55"
"悲观","i",1,0.6947,"","",NA,NA,"55"
"他","i",1,0.7404,"","",NA,NA,"55"
"无私","e",1,1.2011,"","",NA,NA,"55"
"杰出","e",1,0.7007,"","",NA,NA,"55"
"诚实","e",1,0.7175,"","",NA,NA,"55"
"他","i",1,0.7199,"","",NA,NA,"55"
"公正","e",1,0.6116,"","",NA,NA,"55"
"他人","i",1,0.7672,"","",NA,NA,"55"
"其他","i",1,0.8929,"","",NA,NA,"55"
"乐观","e",1,0.7843,"","",NA,NA,"55"
"我们","e",1,0.7353,"","",NA,NA,"55"
"他的","i",1,0.5841,"","",NA,NA,"55"
"自己","e",1,0.5931,"","",NA,NA,"55"
"他们","i",1,0.851,"","",NA,NA,"55"
"崇高","e",1,1.3048,"","",NA,NA,"55"
"我们","e",1,0.617,"","",NA,NA,"55"
"他人","i",1,0.867,"","",NA,NA,"55"
"他","i",1,1.1011,"","",NA,NA,"55"
"猖狂","i",1,1.0339,"","",NA,NA,"55"
"稳重","e",1,0.7838,"","",NA,NA,"55"
"我们","e",1,0.7101,"","",NA,NA,"55"
"轻率","i",1,0.8797,"","",NA,NA,"55"
"愚蠢","i",1,0.5048,"","",NA,NA,"55"
"他人","i",1,0.6178,"","",NA,NA,"55"
"我的","e",1,0.6335,"","",NA,NA,"55"
"悲观","i",1,0.5637,"","",NA,NA,"55"
"勇敢","e",1,0.7353,"","",NA,NA,"55"
"卑鄙","i",1,0.5676,"","",NA,NA,"55"
"他们","i",1,0.6799,"","",NA,NA,"55"
"消极","i",1,0.5662,"","",NA,NA,"55"
"冷静","e",1,0.8915,"","",NA,NA,"55"
"自己","e",1,0.5794,"","",NA,NA,"55"
"俺","e",1,0.5914,"","",NA,NA,"55"
"诚恳","e",1,0.5667,"","",NA,NA,"55"
"虚伪","i",1,0.6851,"","",NA,NA,"55"
"我的","e",1,0.6639,"","",NA,NA,"55"
"他们","i",1,1.1919,"","",NA,NA,"55"
"活泼","e",1,0.8698,"","",NA,NA,"55"
"散漫","i",1,0.8153,"","",NA,NA,"55"
"诚实","e",1,0.738,"","",NA,NA,"55"
"他","i",1,0.8034,"","",NA,NA,"55"
"其他","i",1,0.5695,"","",NA,NA,"55"
"他","i",1,0.8703,"","",NA,NA,"55"
"聪明","e",1,0.5514,"","",NA,NA,"55"
"杰出","e",1,0.6681,"","",NA,NA,"55"
"他的","i",1,0.9346,"","",NA,NA,"55"
"他的","i",1,0.6696,"","",NA,NA,"55"
"我","e",1,0.65,"","",NA,NA,"55"
"他们","i",1,0.7381,"","",NA,NA,"55"
"崇高","e",1,0.9673,"","",NA,NA,"55"
"乐观","e",1,1.0829,"","",NA,NA,"55"
"自卑","i",1,0.623,"","",NA,NA,"55"
"认真","e",1,0.5506,"","",NA,NA,"55"
"他人","i",1,0.5372,"","",NA,NA,"55"
"我","e",1,0.5829,"","",NA,NA,"55"
"我","e",1,0.7519,"","",NA,NA,"55"
"俺","e",1,1.0007,"","",NA,NA,"55"
"自己","e",1,0.5506,"","",NA,NA,"55"
"朴实","e",1,0.6544,"","",NA,NA,"55"
"他人","i",1,0.6202,"","",NA,NA,"55"
"下贱","i",1,0.6409,"","",NA,NA,"55"
"公正","e",1,0.7494,"","",NA,NA,"55"
"无私","e",1,1.0698,"","",NA,NA,"55"
"热情","e",1,0.5908,"","",NA,NA,"55"
"暴躁","i",1,0.5832,"","",NA,NA,"55"
"凶狠","i",1,0.5664,"","",NA,NA,"55"
"俺","e",1,0.5752,"","",NA,NA,"55"
"我们","e",1,0.8736,"","",NA,NA,"55"
"野蛮","i",1,0.795,"","",NA,NA,"55"
"他的","i",1,0.7089,"","",NA,NA,"55"
"傲慢","i",1,0.6545,"","",NA,NA,"55"
"俺","e",1,0.6177,"","",NA,NA,"55"
"自己","e",1,0.5753,"","",NA,NA,"55"
"固执","i",1,0.6233,"","",NA,NA,"55"
"优秀","e",1,0.5649,"","",NA,NA,"55"
"其他","i",1,0.6849,"","",NA,NA,"55"
"他人","i",1,0.5474,"","",NA,NA,"55"
"其他","i",1,0.8785,"","",NA,NA,"55"
"猖狂","i",1,0.5692,"","",NA,NA,"55"
"执拗","i",1,0.681,"","",NA,NA,"55"
"冒失","i",1,0.8669,"","",NA,NA,"55"
"他","i",1,0.7144,"","",NA,NA,"55"
"机智","e",1,0.5866,"","",NA,NA,"55"
"我们","e",1,0.5494,"","",NA,NA,"55"
"细腻","e",1,0.5994,"","",NA,NA,"55"
"其他","i",1,0.5567,"","",NA,NA,"55"
"鲁莽","i",1,0.606,"","",NA,NA,"55"
"我们","e",1,0.7055,"","",NA,NA,"55"
"我","e",1,0.5196,"","",NA,NA,"55"
"他的","i",1,0.7028,"","",NA,NA,"55"
"自己","e",1,0.6185,"","",NA,NA,"55"
"自私","i",1,0.5177,"","",NA,NA,"55"
"我们","e",1,0.5081,"","",NA,NA,"55"
"稳重","e",1,0.6985,"","",NA,NA,"55"
"正直","e",1,0.5527,"","",NA,NA,"55"
"刻薄","i",1,0.5875,"","",NA,NA,"55"
"他们","i",1,0.6859,"","",NA,NA,"55"
"我的","e",1,0.6387,"","",NA,NA,"55"
"他","i",1,0.7675,"","",NA,NA,"55"
"我的","e",1,0.5832,"","",NA,NA,"55"
"勤奋","e",1,0.7012,"","",NA,NA,"55"
"我","e",1,0.8891,"","",NA,NA,"55"
"我的","e",1,0.5021,"","",NA,NA,"55"
"虚伪","i",1,0.6303,"","",NA,NA,"55"
"俺","e",1,0.5424,"","",NA,NA,"55"
"他们","i",1,0.6854,"","",NA,NA,"55"
"我","e",1,0.4164,"","",NA,NA,"55"
"稳重","e",1,0.6333,"","",NA,NA,"55"
"悲观","i",1,0.5649,"","",NA,NA,"55"
"散漫","i",1,0.5978,"","",NA,NA,"55"
"聪明","e",1,0.6674,"","",NA,NA,"55"
"野蛮","i",1,0.54,"","",NA,NA,"55"
"无私","e",1,1.0816,"","",NA,NA,"55"
"他的","i",1,0.7243,"","",NA,NA,"55"
"猖狂","i",1,1.1561,"","",NA,NA,"55"
"诚实","e",1,0.5683,"","",NA,NA,"55"
"勇敢","e",1,0.8049,"","",NA,NA,"55"
"他","i",1,0.8202,"","",NA,NA,"55"
"下贱","i",1,0.6551,"","",NA,NA,"55"
"他","i",1,0.9511,"","",NA,NA,"55"
"俺","e",0,NA,"","",NA,NA,"55"
"我的","e",1,0.4731,"","",NA,NA,"55"
"公正","e",1,0.5222,"","",NA,NA,"55"
"杰出","e",1,1.2176,"","",NA,NA,"55"
"诚恳","e",1,0.5256,"","",NA,NA,"55"
"自己","e",1,0.4324,"","",NA,NA,"55"
"我的","e",1,0.5005,"","",NA,NA,"55"
"机智","e",1,0.5523,"","",NA,NA,"55"
"我","e",1,0.5677,"","",NA,NA,"55"
"俺","e",1,0.5377,"","",NA,NA,"55"
"他人","i",1,0.7033,"","",NA,NA,"55"
"勤奋","e",1,0.5232,"","",NA,NA,"55"
"他们","i",1,0.6666,"","",NA,NA,"55"
"刻薄","i",1,0.6187,"","",NA,NA,"55"
"认真","e",1,0.5276,"","",NA,NA,"55"
"自卑","i",1,0.6507,"","",NA,NA,"55"
"他人","i",1,0.6922,"","",NA,NA,"55"
"卑鄙","i",1,0.5519,"","",NA,NA,"55"
"自己","e",1,0.5419,"","",NA,NA,"55"
"消极","i",1,0.5565,"","",NA,NA,"55"
"我们","e",1,0.5858,"","",NA,NA,"55"
"其他","i",1,0.8021,"","",NA,NA,"55"
"其他","i",1,0.4971,"","",NA,NA,"55"
"他们","i",1,0.7065,"","",NA,NA,"55"
"热情","e",1,0.9087,"","",NA,NA,"55"
"我","e",1,0.5824,"","",NA,NA,"55"
"俺","e",1,0.8525,"","",NA,NA,"55"
"其他","i",1,0.6388,"","",NA,NA,"55"
"我们","e",1,0.5069,"","",NA,NA,"55"
"他们","i",1,0.5224,"","",NA,NA,"55"
"暴躁","i",1,0.9151,"","",NA,NA,"55"
"自己","e",1,0.5122,"","",NA,NA,"55"
"他的","i",1,0.5499,"","",NA,NA,"55"
"优秀","e",1,0.5379,"","",NA,NA,"55"
"他人","i",1,0.6995,"","",NA,NA,"55"
"愚蠢","i",1,0.8307,"","",NA,NA,"55"
"我们","e",1,0.534,"","",NA,NA,"55"
"正直","e",1,0.601,"","",NA,NA,"55"
"朴实","e",1,0.5293,"","",NA,NA,"55"
"乐观","e",1,0.5132,"","",NA,NA,"55"
"其他","i",1,0.6139,"","",NA,NA,"55"
