"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"自私","i",1,0.8508,"","",NA,NA,"85"
"诚实","e",1,0.5515,"","",NA,NA,"85"
"崇高","e",1,0.6344,"","",NA,NA,"85"
"细腻","e",1,0.6891,"","",NA,NA,"85"
"他人","i",1,0.684,"","",NA,NA,"85"
"自己","e",1,1.1612,"","",NA,NA,"85"
"我的","e",1,0.6001,"","",NA,NA,"85"
"鲁莽","i",1,0.8532,"","",NA,NA,"85"
"俺","e",1,0.7027,"","",NA,NA,"85"
"卑鄙","i",1,0.6188,"","",NA,NA,"85"
"他的","i",1,1.2226,"","",NA,NA,"85"
"凶狠","i",1,0.9936,"","",NA,NA,"85"
"散漫","i",1,0.567,"","",NA,NA,"85"
"野蛮","i",1,0.9603,"","",NA,NA,"85"
"他们","i",1,0.8923,"","",NA,NA,"85"
"他的","i",1,0.4839,"","",NA,NA,"85"
"冒失","i",1,0.9576,"","",NA,NA,"85"
"他们","i",1,0.8017,"","",NA,NA,"85"
"傲慢","i",1,0.619,"","",NA,NA,"85"
"他","i",1,0.4405,"","",NA,NA,"85"
"我","e",1,0.5681,"","",NA,NA,"85"
"我们","e",1,0.7009,"","",NA,NA,"85"
"轻率","i",1,1.2174,"","",NA,NA,"85"
"消极","i",1,0.5511,"","",NA,NA,"85"
"下贱","i",1,0.814,"","",NA,NA,"85"
"刻薄","i",1,0.4799,"","",NA,NA,"85"
"他人","i",1,1.1007,"","",NA,NA,"85"
"俺","e",0,0.5346,"","",NA,NA,"85"
"悲观","i",1,1.3408,"","",NA,NA,"85"
"我的","e",1,0.6337,"","",NA,NA,"85"
"乐观","e",1,0.6571,"","",NA,NA,"85"
"活泼","e",1,0.4767,"","",NA,NA,"85"
"勇敢","e",1,0.3009,"","",NA,NA,"85"
"他","i",0,0.3895,"","",NA,NA,"85"
"我","e",1,0.534,"","",NA,NA,"85"
"执拗","i",1,1.3197,"","",NA,NA,"85"
"其他","i",1,1.2006,"","",NA,NA,"85"
"诚恳","e",1,0.6587,"","",NA,NA,"85"
"公正","e",1,0.6723,"","",NA,NA,"85"
"我们","e",1,0.4088,"","",NA,NA,"85"
"朴实","e",0,NA,"","",NA,NA,"85"
"他人","i",1,0.6194,"","",NA,NA,"85"
"其他","i",1,0.5515,"","",NA,NA,"85"
"愚蠢","i",1,0.6843,"","",NA,NA,"85"
"我的","e",1,0.6737,"","",NA,NA,"85"
"他们","i",1,0.6014,"","",NA,NA,"85"
"我们","e",0,0.5877,"","",NA,NA,"85"
"自卑","i",1,0.5715,"","",NA,NA,"85"
"自己","e",1,0.6956,"","",NA,NA,"85"
"正直","e",1,0.686,"","",NA,NA,"85"
"他","i",1,0.8696,"","",NA,NA,"85"
"我的","e",1,0.751,"","",NA,NA,"85"
"稳重","e",1,0.5417,"","",NA,NA,"85"
"他","i",0,0.3868,"","",NA,NA,"85"
"猖狂","i",1,0.7593,"","",NA,NA,"85"
"固执","i",0,NA,"","",NA,NA,"85"
"他人","i",0,0.7673,"","",NA,NA,"85"
"他的","i",1,0.5101,"","",NA,NA,"85"
"俺","e",1,0.6516,"","",NA,NA,"85"
"认真","e",1,0.8874,"","",NA,NA,"85"
"优秀","e",1,1.3357,"","",NA,NA,"85"
"自己","e",1,0.8625,"","",NA,NA,"85"
"他的","i",1,0.8509,"","",NA,NA,"85"
"俺","e",1,0.751,"","",NA,NA,"85"
"热情","e",1,0.5617,"","",NA,NA,"85"
"机智","e",1,0.7014,"","",NA,NA,"85"
"其他","i",0,0.6183,"","",NA,NA,"85"
"冷静","e",1,0.6282,"","",NA,NA,"85"
"我","e",1,0.7005,"","",NA,NA,"85"
"我们","e",1,0.4524,"","",NA,NA,"85"
"勤奋","e",1,0.8388,"","",NA,NA,"85"
"其他","i",1,1.0508,"","",NA,NA,"85"
"无私","e",1,0.6012,"","",NA,NA,"85"
"虚伪","i",1,0.6349,"","",NA,NA,"85"
"杰出","e",1,0.6682,"","",NA,NA,"85"
"我","e",1,0.5948,"","",NA,NA,"85"
"他们","i",1,0.8337,"","",NA,NA,"85"
"自己","e",0,1.0431,"","",NA,NA,"85"
"聪明","e",1,0.6753,"","",NA,NA,"85"
"暴躁","i",1,0.6436,"","",NA,NA,"85"
"自己","e",1,1.2453,"","",NA,NA,"85"
