"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"下贱","i",1,0.877,"","",NA,NA,"22"
"他人","i",1,0.8696,"","",NA,NA,"22"
"我们","e",1,0.5182,"","",NA,NA,"22"
"冷静","e",1,1.1464,"","",NA,NA,"22"
"我们","e",1,0.5,"","",NA,NA,"22"
"我","e",1,0.5528,"","",NA,NA,"22"
"俺","e",1,0.721,"","",NA,NA,"22"
"其他","i",1,0.623,"","",NA,NA,"22"
"他的","i",0,NA,"","",NA,NA,"22"
"活泼","e",1,0.6025,"","",NA,NA,"22"
"凶狠","i",1,0.7694,"","",NA,NA,"22"
"我的","e",1,1.1098,"","",NA,NA,"22"
"冒失","i",1,0.8871,"","",NA,NA,"22"
"猖狂","i",1,0.6255,"","",NA,NA,"22"
"他们","i",1,0.8614,"","",NA,NA,"22"
"细腻","e",1,0.7421,"","",NA,NA,"22"
"我","e",1,0.55,"","",NA,NA,"22"
"我的","e",1,0.5753,"","",NA,NA,"22"
"我的","e",1,0.4761,"","",NA,NA,"22"
"我的","e",1,0.5757,"","",NA,NA,"22"
"我们","e",1,0.5112,"","",NA,NA,"22"
"他人","i",0,NA,"","",NA,NA,"22"
"正直","e",1,0.652,"","",NA,NA,"22"
"傲慢","i",1,0.7771,"","",NA,NA,"22"
"俺","e",1,0.5075,"","",NA,NA,"22"
"无私","e",1,0.6006,"","",NA,NA,"22"
"他们","i",1,1.0518,"","",NA,NA,"22"
"悲观","i",1,0.722,"","",NA,NA,"22"
"朴实","e",1,0.5945,"","",NA,NA,"22"
"我","e",1,0.6262,"","",NA,NA,"22"
"他们","i",1,0.7118,"","",NA,NA,"22"
"其他","i",1,0.7877,"","",NA,NA,"22"
"其他","i",1,0.6921,"","",NA,NA,"22"
"乐观","e",1,0.6597,"","",NA,NA,"22"
"俺","e",1,1.0739,"","",NA,NA,"22"
"他的","i",0,0.492,"","",NA,NA,"22"
"轻率","i",1,0.8349,"","",NA,NA,"22"
"虚伪","i",1,1.4002,"","",NA,NA,"22"
"愚蠢","i",1,1.4115,"","",NA,NA,"22"
"自己","e",1,0.7673,"","",NA,NA,"22"
"他们","i",1,0.6908,"","",NA,NA,"22"
"俺","e",1,0.608,"","",NA,NA,"22"
"他","i",0,0.5815,"","",NA,NA,"22"
"自卑","i",1,0.826,"","",NA,NA,"22"
"机智","e",1,0.7011,"","",NA,NA,"22"
"杰出","e",1,0.7776,"","",NA,NA,"22"
"卑鄙","i",1,0.915,"","",NA,NA,"22"
"认真","e",1,1.06,"","",NA,NA,"22"
"稳重","e",1,1.1817,"","",NA,NA,"22"
"我","e",1,1.4276,"","",NA,NA,"22"
"诚实","e",0,NA,"","",NA,NA,"22"
"勇敢","e",1,0.5731,"","",NA,NA,"22"
"他","i",1,0.6957,"","",NA,NA,"22"
"他人","i",1,0.601,"","",NA,NA,"22"
"他","i",1,0.5017,"","",NA,NA,"22"
"崇高","e",1,0.9783,"","",NA,NA,"22"
"他的","i",1,0.6508,"","",NA,NA,"22"
"执拗","i",1,0.7262,"","",NA,NA,"22"
"自己","e",1,1.3355,"","",NA,NA,"22"
"我们","e",1,1.145,"","",NA,NA,"22"
"热情","e",1,0.5592,"","",NA,NA,"22"
"他人","i",1,0.77,"","",NA,NA,"22"
"散漫","i",1,0.7559,"","",NA,NA,"22"
"野蛮","i",1,1.313,"","",NA,NA,"22"
"勤奋","e",0,NA,"","",NA,NA,"22"
"固执","i",1,0.6678,"","",NA,NA,"22"
"暴躁","i",1,0.6858,"","",NA,NA,"22"
"公正","e",1,0.6576,"","",NA,NA,"22"
"鲁莽","i",1,0.7608,"","",NA,NA,"22"
"其他","i",1,0.9865,"","",NA,NA,"22"
"优秀","e",1,0.561,"","",NA,NA,"22"
"自己","e",1,0.6805,"","",NA,NA,"22"
"聪明","e",1,0.7313,"","",NA,NA,"22"
"刻薄","i",1,0.9253,"","",NA,NA,"22"
"他的","i",0,0.6033,"","",NA,NA,"22"
"自私","i",1,0.9032,"","",NA,NA,"22"
"他","i",1,0.6441,"","",NA,NA,"22"
"消极","i",1,0.6383,"","",NA,NA,"22"
"自己","e",1,1.1059,"","",NA,NA,"22"
"诚恳","e",0,NA,"","",NA,NA,"22"
"自己","e",1,0.9607,"","",NA,NA,"22"
"杰出","e",1,0.4564,"","",NA,NA,"22"
"轻率","i",1,0.9901,"","",NA,NA,"22"
"悲观","i",1,0.7234,"","",NA,NA,"22"
"他人","i",1,0.8008,"","",NA,NA,"22"
"他人","i",1,0.6498,"","",NA,NA,"22"
"机智","e",1,0.6167,"","",NA,NA,"22"
"我们","e",1,0.6189,"","",NA,NA,"22"
"执拗","i",1,0.9949,"","",NA,NA,"22"
"凶狠","i",1,0.5478,"","",NA,NA,"22"
"俺","e",1,0.9739,"","",NA,NA,"22"
"俺","e",1,0.8273,"","",NA,NA,"22"
"野蛮","i",1,0.7707,"","",NA,NA,"22"
"诚恳","e",1,1.0166,"","",NA,NA,"22"
"消极","i",1,0.6776,"","",NA,NA,"22"
"我的","e",1,0.8362,"","",NA,NA,"22"
"我的","e",1,0.5853,"","",NA,NA,"22"
"他的","i",1,0.6754,"","",NA,NA,"22"
"无私","e",1,0.9504,"","",NA,NA,"22"
"热情","e",1,0.8287,"","",NA,NA,"22"
"卑鄙","i",1,0.7511,"","",NA,NA,"22"
"认真","e",1,0.7348,"","",NA,NA,"22"
"他人","i",1,0.9047,"","",NA,NA,"22"
"自己","e",1,0.8809,"","",NA,NA,"22"
"稳重","e",1,0.9553,"","",NA,NA,"22"
"崇高","e",1,0.6559,"","",NA,NA,"22"
"他","i",1,0.7517,"","",NA,NA,"22"
"我的","e",1,0.7267,"","",NA,NA,"22"
"他们","i",1,0.8222,"","",NA,NA,"22"
"我的","e",1,0.8383,"","",NA,NA,"22"
"自己","e",1,0.6857,"","",NA,NA,"22"
"他们","i",1,0.806,"","",NA,NA,"22"
"他们","i",1,1.381,"","",NA,NA,"22"
"细腻","e",1,0.8575,"","",NA,NA,"22"
"诚实","e",1,1.4283,"","",NA,NA,"22"
"他","i",0,1.1668,"","",NA,NA,"22"
"其他","i",1,0.7432,"","",NA,NA,"22"
"乐观","e",1,0.9848,"","",NA,NA,"22"
"朴实","e",1,0.7789,"","",NA,NA,"22"
"优秀","e",1,0.5845,"","",NA,NA,"22"
"他的","i",1,0.5631,"","",NA,NA,"22"
"我们","e",1,0.6415,"","",NA,NA,"22"
"固执","i",1,1.353,"","",NA,NA,"22"
"他们","i",1,1.3242,"","",NA,NA,"22"
"其他","i",1,0.761,"","",NA,NA,"22"
"愚蠢","i",1,0.7076,"","",NA,NA,"22"
"他的","i",1,1.3459,"","",NA,NA,"22"
"自私","i",1,0.7945,"","",NA,NA,"22"
"鲁莽","i",1,0.5423,"","",NA,NA,"22"
"冷静","e",0,0.9241,"","",NA,NA,"22"
"他的","i",1,0.7559,"","",NA,NA,"22"
"我们","e",1,0.598,"","",NA,NA,"22"
"他","i",1,0.8518,"","",NA,NA,"22"
"我","e",1,0.7224,"","",NA,NA,"22"
"自己","e",1,0.7498,"","",NA,NA,"22"
"刻薄","i",1,0.9595,"","",NA,NA,"22"
"勤奋","e",0,NA,"","",NA,NA,"22"
"俺","e",1,0.7041,"","",NA,NA,"22"
"虚伪","i",1,0.6419,"","",NA,NA,"22"
"公正","e",1,0.6107,"","",NA,NA,"22"
"猖狂","i",1,0.8907,"","",NA,NA,"22"
"活泼","e",1,0.7882,"","",NA,NA,"22"
"聪明","e",1,0.588,"","",NA,NA,"22"
"其他","i",1,0.8958,"","",NA,NA,"22"
"我","e",1,0.6075,"","",NA,NA,"22"
"我","e",1,0.5076,"","",NA,NA,"22"
"傲慢","i",1,0.7282,"","",NA,NA,"22"
"他人","i",0,NA,"","",NA,NA,"22"
"暴躁","i",0,NA,"","",NA,NA,"22"
"他","i",1,0.8588,"","",NA,NA,"22"
"散漫","i",1,0.7272,"","",NA,NA,"22"
"我们","e",1,0.6068,"","",NA,NA,"22"
"冒失","i",1,0.6851,"","",NA,NA,"22"
"其他","i",1,0.8018,"","",NA,NA,"22"
"勇敢","e",1,0.644,"","",NA,NA,"22"
"我","e",0,NA,"","",NA,NA,"22"
"下贱","i",1,0.6054,"","",NA,NA,"22"
"自卑","i",1,0.4911,"","",NA,NA,"22"
"正直","e",1,0.5839,"","",NA,NA,"22"
"俺","e",1,0.431,"","",NA,NA,"22"
"悲观","i",1,0.6891,"","",NA,NA,"22"
"聪明","e",1,0.6544,"","",NA,NA,"22"
"杰出","e",1,0.7017,"","",NA,NA,"22"
"活泼","e",1,0.6851,"","",NA,NA,"22"
"我们","e",1,0.619,"","",NA,NA,"22"
"鲁莽","i",1,0.7508,"","",NA,NA,"22"
"诚恳","e",1,0.7262,"","",NA,NA,"22"
"他人","i",1,0.7916,"","",NA,NA,"22"
"散漫","i",1,0.793,"","",NA,NA,"22"
"他人","i",1,0.5839,"","",NA,NA,"22"
"他","i",1,0.9568,"","",NA,NA,"22"
"他人","i",1,0.7479,"","",NA,NA,"22"
"下贱","i",1,1.0099,"","",NA,NA,"22"
"勇敢","e",1,0.8347,"","",NA,NA,"22"
"他的","i",1,1.3816,"","",NA,NA,"22"
"冒失","i",1,0.7645,"","",NA,NA,"22"
"自卑","i",0,0.8347,"","",NA,NA,"22"
"我们","e",1,0.6976,"","",NA,NA,"22"
"自己","e",1,1.0514,"","",NA,NA,"22"
"朴实","e",1,0.6777,"","",NA,NA,"22"
"他的","i",1,0.8457,"","",NA,NA,"22"
"我","e",1,0.6692,"","",NA,NA,"22"
"冷静","e",1,0.9184,"","",NA,NA,"22"
"无私","e",1,0.6477,"","",NA,NA,"22"
"猖狂","i",1,0.7562,"","",NA,NA,"22"
"我的","e",1,0.7768,"","",NA,NA,"22"
"我","e",1,0.7665,"","",NA,NA,"22"
"虚伪","i",1,0.7377,"","",NA,NA,"22"
"俺","e",1,0.696,"","",NA,NA,"22"
"消极","i",1,0.9017,"","",NA,NA,"22"
"诚实","e",1,0.947,"","",NA,NA,"22"
"傲慢","i",0,0.8459,"","",NA,NA,"22"
"我的","e",1,0.7894,"","",NA,NA,"22"
"自己","e",1,0.8303,"","",NA,NA,"22"
"野蛮","i",1,1.4022,"","",NA,NA,"22"
"稳重","e",1,0.634,"","",NA,NA,"22"
