"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"悲观","i",1,0.7524,"","",NA,NA,"77"
"我","e",1,0.6038,"","",NA,NA,"77"
"杰出","e",1,0.5514,"","",NA,NA,"77"
"傲慢","i",1,0.5807,"","",NA,NA,"77"
"猖狂","i",1,0.6208,"","",NA,NA,"77"
"他","i",1,0.6437,"","",NA,NA,"77"
"鲁莽","i",1,0.5635,"","",NA,NA,"77"
"自己","e",1,0.7357,"","",NA,NA,"77"
"我的","e",1,0.5323,"","",NA,NA,"77"
"我","e",1,0.4708,"","",NA,NA,"77"
"固执","i",1,0.5583,"","",NA,NA,"77"
"他的","i",0,0.5493,"","",NA,NA,"77"
"聪明","e",1,0.7411,"","",NA,NA,"77"
"自卑","i",1,0.6408,"","",NA,NA,"77"
"稳重","e",1,0.7407,"","",NA,NA,"77"
"暴躁","i",1,0.5786,"","",NA,NA,"77"
"自己","e",1,0.5439,"","",NA,NA,"77"
"他","i",1,0.8143,"","",NA,NA,"77"
"我们","e",1,0.6615,"","",NA,NA,"77"
"我的","e",1,0.6106,"","",NA,NA,"77"
"他人","i",1,0.5813,"","",NA,NA,"77"
"我的","e",1,0.5908,"","",NA,NA,"77"
"消极","i",1,0.6475,"","",NA,NA,"77"
"乐观","e",1,0.7862,"","",NA,NA,"77"
"愚蠢","i",1,0.6334,"","",NA,NA,"77"
"野蛮","i",1,0.6408,"","",NA,NA,"77"
"他的","i",1,0.6583,"","",NA,NA,"77"
"散漫","i",1,0.5911,"","",NA,NA,"77"
"自私","i",1,1.0643,"","",NA,NA,"77"
"卑鄙","i",1,0.5486,"","",NA,NA,"77"
"勇敢","e",1,0.7475,"","",NA,NA,"77"
"他们","i",1,0.7976,"","",NA,NA,"77"
"他人","i",1,0.7975,"","",NA,NA,"77"
"他的","i",1,0.758,"","",NA,NA,"77"
"执拗","i",0,1.0504,"","",NA,NA,"77"
"诚恳","e",1,0.6881,"","",NA,NA,"77"
"细腻","e",1,0.7674,"","",NA,NA,"77"
"勤奋","e",1,0.6703,"","",NA,NA,"77"
"其他","i",1,0.6842,"","",NA,NA,"77"
"其他","i",1,0.7885,"","",NA,NA,"77"
"热情","e",1,0.6446,"","",NA,NA,"77"
"其他","i",1,0.6864,"","",NA,NA,"77"
"诚实","e",1,0.6574,"","",NA,NA,"77"
"他的","i",1,0.7496,"","",NA,NA,"77"
"俺","e",1,0.695,"","",NA,NA,"77"
"优秀","e",1,0.6445,"","",NA,NA,"77"
"他们","i",1,0.7541,"","",NA,NA,"77"
"他人","i",1,0.9248,"","",NA,NA,"77"
"我","e",1,0.6196,"","",NA,NA,"77"
"冒失","i",1,0.6328,"","",NA,NA,"77"
"刻薄","i",1,0.6784,"","",NA,NA,"77"
"我们","e",1,0.5577,"","",NA,NA,"77"
"俺","e",1,0.5629,"","",NA,NA,"77"
"轻率","i",1,1.0607,"","",NA,NA,"77"
"朴实","e",1,0.6746,"","",NA,NA,"77"
"自己","e",1,0.6487,"","",NA,NA,"77"
"虚伪","i",1,0.6542,"","",NA,NA,"77"
"认真","e",1,0.7093,"","",NA,NA,"77"
"他","i",1,0.6423,"","",NA,NA,"77"
"我们","e",1,0.616,"","",NA,NA,"77"
"他们","i",1,0.6977,"","",NA,NA,"77"
"公正","e",1,0.5247,"","",NA,NA,"77"
"下贱","i",1,0.6073,"","",NA,NA,"77"
"冷静","e",1,0.6777,"","",NA,NA,"77"
"机智","e",1,0.5138,"","",NA,NA,"77"
"我的","e",1,0.6074,"","",NA,NA,"77"
"俺","e",1,0.5354,"","",NA,NA,"77"
"无私","e",1,0.6875,"","",NA,NA,"77"
"他们","i",1,0.7034,"","",NA,NA,"77"
"他","i",1,1.3004,"","",NA,NA,"77"
"其他","i",1,0.6186,"","",NA,NA,"77"
"我","e",1,0.7249,"","",NA,NA,"77"
"俺","e",1,0.6056,"","",NA,NA,"77"
"自己","e",1,0.5168,"","",NA,NA,"77"
"正直","e",1,0.5242,"","",NA,NA,"77"
"我们","e",1,0.5313,"","",NA,NA,"77"
"他人","i",1,0.6863,"","",NA,NA,"77"
"凶狠","i",1,1.3536,"","",NA,NA,"77"
"崇高","e",1,0.658,"","",NA,NA,"77"
"活泼","e",1,0.4802,"","",NA,NA,"77"
"热情","e",1,1.0087,"","",NA,NA,"77"
"朴实","e",1,0.4772,"","",NA,NA,"77"
"我的","e",1,0.4263,"","",NA,NA,"77"
"他","i",1,0.6523,"","",NA,NA,"77"
"机智","e",1,0.548,"","",NA,NA,"77"
"他的","i",1,0.6706,"","",NA,NA,"77"
"愚蠢","i",1,0.5786,"","",NA,NA,"77"
"诚实","e",1,0.6449,"","",NA,NA,"77"
"我的","e",1,0.5743,"","",NA,NA,"77"
"他们","i",1,0.7075,"","",NA,NA,"77"
"俺","e",1,0.699,"","",NA,NA,"77"
"崇高","e",1,0.7104,"","",NA,NA,"77"
"杰出","e",1,1.4289,"","",NA,NA,"77"
"俺","e",1,0.5612,"","",NA,NA,"77"
"我们","e",1,0.6252,"","",NA,NA,"77"
"猖狂","i",1,0.5845,"","",NA,NA,"77"
"野蛮","i",1,0.6517,"","",NA,NA,"77"
"自己","e",1,0.6205,"","",NA,NA,"77"
"自己","e",1,0.5108,"","",NA,NA,"77"
"轻率","i",1,0.6034,"","",NA,NA,"77"
"散漫","i",1,0.577,"","",NA,NA,"77"
"刻薄","i",1,0.5145,"","",NA,NA,"77"
"我们","e",1,0.4943,"","",NA,NA,"77"
"认真","e",1,0.7414,"","",NA,NA,"77"
"冒失","i",1,1.0627,"","",NA,NA,"77"
"他们","i",1,1.0211,"","",NA,NA,"77"
"其他","i",1,0.5911,"","",NA,NA,"77"
