"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"俺","e",1,0.5049,"","",NA,NA,"98"
"无私","e",1,0.5507,"","",NA,NA,"98"
"他们","i",1,0.5114,"","",NA,NA,"98"
"活泼","e",1,0.5574,"","",NA,NA,"98"
"俺","e",1,0.4325,"","",NA,NA,"98"
"卑鄙","i",1,0.5398,"","",NA,NA,"98"
"我们","e",1,0.554,"","",NA,NA,"98"
"冒失","i",1,0.9843,"","",NA,NA,"98"
"聪明","e",1,0.7152,"","",NA,NA,"98"
"他","i",0,0.4188,"","",NA,NA,"98"
"他的","i",1,0.5506,"","",NA,NA,"98"
"他","i",1,0.4034,"","",NA,NA,"98"
"愚蠢","i",1,0.5755,"","",NA,NA,"98"
"我的","e",1,0.4495,"","",NA,NA,"98"
"他的","i",1,0.5216,"","",NA,NA,"98"
"诚实","e",1,0.5536,"","",NA,NA,"98"
"他","i",1,0.5442,"","",NA,NA,"98"
"我们","e",1,0.4727,"","",NA,NA,"98"
"细腻","e",1,0.6106,"","",NA,NA,"98"
"自己","e",1,0.4197,"","",NA,NA,"98"
"固执","i",1,0.5504,"","",NA,NA,"98"
"乐观","e",1,0.6006,"","",NA,NA,"98"
"我的","e",1,0.4471,"","",NA,NA,"98"
"凶狠","i",1,0.5633,"","",NA,NA,"98"
"我","e",1,0.5634,"","",NA,NA,"98"
"悲观","i",1,0.6302,"","",NA,NA,"98"
"他们","i",1,0.4987,"","",NA,NA,"98"
"诚恳","e",1,0.8537,"","",NA,NA,"98"
"刻薄","i",1,0.6288,"","",NA,NA,"98"
"他人","i",1,1.2263,"","",NA,NA,"98"
"他人","i",1,0.818,"","",NA,NA,"98"
"杰出","e",1,0.5822,"","",NA,NA,"98"
"认真","e",1,0.5169,"","",NA,NA,"98"
"冷静","e",0,0.5392,"","",NA,NA,"98"
"消极","i",1,0.6158,"","",NA,NA,"98"
"其他","i",1,0.494,"","",NA,NA,"98"
"自私","i",1,0.5241,"","",NA,NA,"98"
"我","e",1,0.6185,"","",NA,NA,"98"
"我的","e",1,0.4974,"","",NA,NA,"98"
"轻率","i",1,0.6821,"","",NA,NA,"98"
"暴躁","i",1,0.6567,"","",NA,NA,"98"
"其他","i",1,0.5642,"","",NA,NA,"98"
"我","e",1,0.4603,"","",NA,NA,"98"
"他们","i",1,0.8369,"","",NA,NA,"98"
"我","e",1,0.4389,"","",NA,NA,"98"
"他的","i",1,0.6163,"","",NA,NA,"98"
"自己","e",1,0.534,"","",NA,NA,"98"
"下贱","i",1,0.5493,"","",NA,NA,"98"
"傲慢","i",1,0.5611,"","",NA,NA,"98"
"鲁莽","i",1,0.5958,"","",NA,NA,"98"
"散漫","i",1,0.7166,"","",NA,NA,"98"
"热情","e",1,0.5219,"","",NA,NA,"98"
"他的","i",1,0.734,"","",NA,NA,"98"
"公正","e",1,0.5315,"","",NA,NA,"98"
"他人","i",1,0.5351,"","",NA,NA,"98"
"其他","i",1,0.5197,"","",NA,NA,"98"
"我们","e",1,0.6068,"","",NA,NA,"98"
"朴实","e",1,0.6011,"","",NA,NA,"98"
"崇高","e",1,0.5045,"","",NA,NA,"98"
"自己","e",1,0.4057,"","",NA,NA,"98"
"勇敢","e",1,0.4974,"","",NA,NA,"98"
"我的","e",1,0.4321,"","",NA,NA,"98"
"其他","i",0,0.4384,"","",NA,NA,"98"
"猖狂","i",1,0.7934,"","",NA,NA,"98"
"虚伪","i",1,0.74,"","",NA,NA,"98"
"自卑","i",1,0.7278,"","",NA,NA,"98"
"自己","e",1,0.4878,"","",NA,NA,"98"
"优秀","e",1,0.5342,"","",NA,NA,"98"
"机智","e",1,0.4837,"","",NA,NA,"98"
"他","i",1,0.5284,"","",NA,NA,"98"
