"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"活泼","e",1,0.7509,"","",NA,NA,"82"
"朴实","e",1,0.5841,"","",NA,NA,"82"
"俺","e",1,0.5037,"","",NA,NA,"82"
"他","i",1,0.5835,"","",NA,NA,"82"
"诚实","e",1,0.5182,"","",NA,NA,"82"
"他人","i",1,0.6849,"","",NA,NA,"82"
"他的","i",1,0.55,"","",NA,NA,"82"
"其他","i",1,0.5009,"","",NA,NA,"82"
"认真","e",1,0.4511,"","",NA,NA,"82"
"我的","e",1,0.4507,"","",NA,NA,"82"
"勇敢","e",1,0.5236,"","",NA,NA,"82"
"我","e",1,0.484,"","",NA,NA,"82"
"自己","e",1,0.4503,"","",NA,NA,"82"
"轻率","i",1,0.5004,"","",NA,NA,"82"
"我的","e",1,0.5069,"","",NA,NA,"82"
"散漫","i",1,0.6175,"","",NA,NA,"82"
"自卑","i",1,0.5166,"","",NA,NA,"82"
"他们","i",1,0.4499,"","",NA,NA,"82"
"热情","e",1,0.5678,"","",NA,NA,"82"
"其他","i",1,0.5355,"","",NA,NA,"82"
"聪明","e",1,0.584,"","",NA,NA,"82"
"下贱","i",1,0.5537,"","",NA,NA,"82"
"其他","i",1,0.4842,"","",NA,NA,"82"
"他的","i",1,0.4553,"","",NA,NA,"82"
"傲慢","i",1,0.5853,"","",NA,NA,"82"
"他","i",1,0.4708,"","",NA,NA,"82"
"俺","e",1,0.6012,"","",NA,NA,"82"
"细腻","e",1,0.6023,"","",NA,NA,"82"
"鲁莽","i",1,0.5871,"","",NA,NA,"82"
"其他","i",1,0.5844,"","",NA,NA,"82"
"杰出","e",1,0.6366,"","",NA,NA,"82"
"乐观","e",1,0.5513,"","",NA,NA,"82"
"无私","e",0,0.5846,"","",NA,NA,"82"
"他人","i",1,0.717,"","",NA,NA,"82"
"固执","i",1,0.6507,"","",NA,NA,"82"
"猖狂","i",1,0.5337,"","",NA,NA,"82"
"凶狠","i",1,0.4839,"","",NA,NA,"82"
