"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"正直","e",1,1.0424,"","",NA,NA,"32"
"冒失","i",1,1.0959,"","",NA,NA,"32"
"我","e",1,1.0166,"","",NA,NA,"32"
"我的","e",1,0.8508,"","",NA,NA,"32"
"其他","i",1,0.8651,"","",NA,NA,"32"
"公正","e",1,0.9878,"","",NA,NA,"32"
"虚伪","i",1,0.9021,"","",NA,NA,"32"
"他","i",1,0.9126,"","",NA,NA,"32"
"优秀","e",1,0.852,"","",NA,NA,"32"
"他人","i",1,0.8982,"","",NA,NA,"32"
"傲慢","i",1,1.1497,"","",NA,NA,"32"
"乐观","e",1,0.877,"","",NA,NA,"32"
"杰出","e",1,0.914,"","",NA,NA,"32"
"认真","e",1,0.8165,"","",NA,NA,"32"
"俺","e",1,1.0506,"","",NA,NA,"32"
"悲观","i",1,0.9625,"","",NA,NA,"32"
"愚蠢","i",1,0.7772,"","",NA,NA,"32"
"我们","e",1,0.8845,"","",NA,NA,"32"
"他们","i",1,0.9657,"","",NA,NA,"32"
"细腻","e",1,0.8471,"","",NA,NA,"32"
"我的","e",1,0.9673,"","",NA,NA,"32"
"其他","i",1,0.8507,"","",NA,NA,"32"
"猖狂","i",1,1.4575,"","",NA,NA,"32"
"他人","i",1,0.9333,"","",NA,NA,"32"
"自己","e",1,0.8675,"","",NA,NA,"32"
"无私","e",1,1.1945,"","",NA,NA,"32"
"我","e",1,0.8315,"","",NA,NA,"32"
"他们","i",1,0.782,"","",NA,NA,"32"
"我","e",1,0.8516,"","",NA,NA,"32"
"聪明","e",1,0.8232,"","",NA,NA,"32"
"刻薄","i",1,1.1093,"","",NA,NA,"32"
"朴实","e",1,0.7849,"","",NA,NA,"32"
"他们","i",1,0.966,"","",NA,NA,"32"
"诚恳","e",1,0.8747,"","",NA,NA,"32"
"自己","e",1,0.7712,"","",NA,NA,"32"
"他人","i",1,0.8165,"","",NA,NA,"32"
"我的","e",1,0.7994,"","",NA,NA,"32"
"稳重","e",1,0.836,"","",NA,NA,"32"
"自己","e",1,0.8045,"","",NA,NA,"32"
"俺","e",1,0.8226,"","",NA,NA,"32"
"我们","e",1,0.8185,"","",NA,NA,"32"
"散漫","i",1,0.8567,"","",NA,NA,"32"
"自己","e",1,1.1845,"","",NA,NA,"32"
"凶狠","i",1,0.9394,"","",NA,NA,"32"
"他","i",1,1.0851,"","",NA,NA,"32"
"他的","i",1,0.7889,"","",NA,NA,"32"
"自卑","i",1,0.9075,"","",NA,NA,"32"
"下贱","i",1,0.7358,"","",NA,NA,"32"
"勤奋","e",1,1.0409,"","",NA,NA,"32"
"我","e",1,0.8562,"","",NA,NA,"32"
"诚实","e",1,0.9852,"","",NA,NA,"32"
"固执","i",0,NA,"","",NA,NA,"32"
"他的","i",1,1.1381,"","",NA,NA,"32"
"他","i",1,0.7395,"","",NA,NA,"32"
"暴躁","i",1,0.8562,"","",NA,NA,"32"
"机智","e",1,0.9415,"","",NA,NA,"32"
"我们","e",1,1.0345,"","",NA,NA,"32"
"他","i",1,1.0058,"","",NA,NA,"32"
"他人","i",1,0.7866,"","",NA,NA,"32"
"热情","e",1,0.9563,"","",NA,NA,"32"
"俺","e",1,0.853,"","",NA,NA,"32"
"活泼","e",1,0.8739,"","",NA,NA,"32"
"消极","i",1,1.0079,"","",NA,NA,"32"
"他的","i",1,1.0396,"","",NA,NA,"32"
"勇敢","e",1,1.035,"","",NA,NA,"32"
"他们","i",1,0.828,"","",NA,NA,"32"
"执拗","i",1,1.0026,"","",NA,NA,"32"
"他的","i",1,0.901,"","",NA,NA,"32"
"轻率","i",1,0.8892,"","",NA,NA,"32"
"野蛮","i",1,0.908,"","",NA,NA,"32"
"其他","i",1,0.6848,"","",NA,NA,"32"
"其他","i",1,0.6745,"","",NA,NA,"32"
"冷静","e",1,1.4251,"","",NA,NA,"32"
"俺","e",1,0.8074,"","",NA,NA,"32"
"我们","e",1,0.8184,"","",NA,NA,"32"
"我的","e",1,0.5678,"","",NA,NA,"32"
"卑鄙","i",1,0.9407,"","",NA,NA,"32"
"鲁莽","i",1,0.7247,"","",NA,NA,"32"
"自私","i",1,0.705,"","",NA,NA,"32"
"崇高","e",1,1.039,"","",NA,NA,"32"
"朴实","e",1,1.259,"","",NA,NA,"32"
"其他","i",1,1.0681,"","",NA,NA,"32"
"他的","i",1,1.1088,"","",NA,NA,"32"
"我们","e",1,1.3285,"","",NA,NA,"32"
"猖狂","i",1,0.9347,"","",NA,NA,"32"
"他们","i",1,0.6236,"","",NA,NA,"32"
"俺","e",1,0.6341,"","",NA,NA,"32"
"野蛮","i",1,0.6254,"","",NA,NA,"32"
"机智","e",1,0.6242,"","",NA,NA,"32"
"勇敢","e",1,0.6853,"","",NA,NA,"32"
"凶狠","i",1,0.6751,"","",NA,NA,"32"
"正直","e",1,0.6103,"","",NA,NA,"32"
"执拗","i",1,0.7345,"","",NA,NA,"32"
"自己","e",1,0.5185,"","",NA,NA,"32"
"他人","i",1,0.6188,"","",NA,NA,"32"
"自己","e",1,0.5593,"","",NA,NA,"32"
"我的","e",1,0.4847,"","",NA,NA,"32"
"自己","e",1,0.5599,"","",NA,NA,"32"
"其他","i",1,0.5565,"","",NA,NA,"32"
"热情","e",1,0.6164,"","",NA,NA,"32"
"稳重","e",1,0.6749,"","",NA,NA,"32"
"下贱","i",1,0.6561,"","",NA,NA,"32"
"其他","i",1,0.7487,"","",NA,NA,"32"
"他人","i",1,0.6008,"","",NA,NA,"32"
"我","e",1,0.6252,"","",NA,NA,"32"
"诚实","e",1,0.6416,"","",NA,NA,"32"
"我","e",1,0.585,"","",NA,NA,"32"
"活泼","e",1,0.5558,"","",NA,NA,"32"
"他人","i",1,0.7025,"","",NA,NA,"32"
"杰出","e",1,0.7402,"","",NA,NA,"32"
"虚伪","i",1,0.7013,"","",NA,NA,"32"
"无私","e",1,0.7085,"","",NA,NA,"32"
"我的","e",1,0.5578,"","",NA,NA,"32"
"他们","i",1,0.6743,"","",NA,NA,"32"
"优秀","e",1,0.6064,"","",NA,NA,"32"
