"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"暴躁","i",1,0.7133,"","",NA,NA,"51"
"他的","i",1,0.6155,"","",NA,NA,"51"
"他的","i",1,0.4855,"","",NA,NA,"51"
"我","e",1,1.0731,"","",NA,NA,"51"
"机智","e",1,0.5521,"","",NA,NA,"51"
"乐观","e",1,0.612,"","",NA,NA,"51"
"诚实","e",1,0.4232,"","",NA,NA,"51"
"我们","e",1,0.8121,"","",NA,NA,"51"
"无私","e",0,0.4872,"","",NA,NA,"51"
"他们","i",1,0.5704,"","",NA,NA,"51"
"俺","e",1,0.419,"","",NA,NA,"51"
"自己","e",1,0.4448,"","",NA,NA,"51"
"冷静","e",1,0.5899,"","",NA,NA,"51"
"勤奋","e",1,0.4188,"","",NA,NA,"51"
"固执","i",1,0.6789,"","",NA,NA,"51"
"俺","e",1,0.5811,"","",NA,NA,"51"
"凶狠","i",1,0.554,"","",NA,NA,"51"
"我","e",1,0.4609,"","",NA,NA,"51"
"自私","i",0,0.5888,"","",NA,NA,"51"
"执拗","i",1,0.5939,"","",NA,NA,"51"
"自卑","i",1,0.521,"","",NA,NA,"51"
"活泼","e",1,0.5456,"","",NA,NA,"51"
"他人","i",1,0.5288,"","",NA,NA,"51"
"他","i",1,0.6471,"","",NA,NA,"51"
"他们","i",1,0.535,"","",NA,NA,"51"
"其他","i",1,0.4431,"","",NA,NA,"51"
"下贱","i",1,0.5042,"","",NA,NA,"51"
"俺","e",1,0.5718,"","",NA,NA,"51"
"自己","e",1,0.4432,"","",NA,NA,"51"
"崇高","e",1,0.5156,"","",NA,NA,"51"
"猖狂","i",1,0.6082,"","",NA,NA,"51"
"其他","i",1,0.6005,"","",NA,NA,"51"
"虚伪","i",1,0.3998,"","",NA,NA,"51"
"我","e",1,0.4667,"","",NA,NA,"51"
"俺","e",1,0.6869,"","",NA,NA,"51"
"其他","i",1,0.534,"","",NA,NA,"51"
"野蛮","i",1,0.4121,"","",NA,NA,"51"
"我们","e",1,0.5825,"","",NA,NA,"51"
"他","i",1,0.5698,"","",NA,NA,"51"
"他的","i",1,0.5335,"","",NA,NA,"51"
"傲慢","i",1,0.5886,"","",NA,NA,"51"
"他们","i",1,0.4014,"","",NA,NA,"51"
"他们","i",1,0.375,"","",NA,NA,"51"
"其他","i",1,0.381,"","",NA,NA,"51"
"自己","e",1,0.5466,"","",NA,NA,"51"
"认真","e",1,0.667,"","",NA,NA,"51"
"优秀","e",1,0.5638,"","",NA,NA,"51"
"杰出","e",1,0.5695,"","",NA,NA,"51"
"他人","i",1,0.9712,"","",NA,NA,"51"
"朴实","e",0,0.3695,"","",NA,NA,"51"
"消极","i",1,0.5247,"","",NA,NA,"51"
