"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"他","i",1,0.6166,"","",NA,NA,"57"
"散漫","i",1,0.5421,"","",NA,NA,"57"
"我","e",1,0.49,"","",NA,NA,"57"
"他们","i",1,0.4407,"","",NA,NA,"57"
"他的","i",1,0.4861,"","",NA,NA,"57"
"其他","i",1,0.4693,"","",NA,NA,"57"
"野蛮","i",1,0.4678,"","",NA,NA,"57"
"他","i",1,0.3503,"","",NA,NA,"57"
"细腻","e",1,0.5423,"","",NA,NA,"57"
"暴躁","i",1,0.5519,"","",NA,NA,"57"
"勇敢","e",1,0.5578,"","",NA,NA,"57"
"他","i",1,0.5165,"","",NA,NA,"57"
"他们","i",1,0.4013,"","",NA,NA,"57"
"其他","i",1,0.3849,"","",NA,NA,"57"
"俺","e",1,0.5186,"","",NA,NA,"57"
"悲观","i",1,0.4501,"","",NA,NA,"57"
"自卑","i",1,0.5667,"","",NA,NA,"57"
"稳重","e",1,0.488,"","",NA,NA,"57"
"他的","i",1,0.4082,"","",NA,NA,"57"
"他人","i",0,0.5342,"","",NA,NA,"57"
"他的","i",1,0.5337,"","",NA,NA,"57"
"自己","e",1,0.5262,"","",NA,NA,"57"
"热情","e",1,0.5006,"","",NA,NA,"57"
"认真","e",1,0.3897,"","",NA,NA,"57"
"凶狠","i",1,0.4192,"","",NA,NA,"57"
"他人","i",0,0.4096,"","",NA,NA,"57"
"傲慢","i",1,0.5748,"","",NA,NA,"57"
"我","e",1,0.5335,"","",NA,NA,"57"
"我的","e",1,0.4243,"","",NA,NA,"57"
"我的","e",1,0.3898,"","",NA,NA,"57"
"聪明","e",1,0.534,"","",NA,NA,"57"
"杰出","e",0,0.7169,"","",NA,NA,"57"
"我们","e",1,0.395,"","",NA,NA,"57"
"优秀","e",1,0.5515,"","",NA,NA,"57"
"鲁莽","i",1,0.7362,"","",NA,NA,"57"
"自己","e",1,0.5395,"","",NA,NA,"57"
"虚伪","i",1,0.6582,"","",NA,NA,"57"
"诚实","e",1,0.5339,"","",NA,NA,"57"
"冷静","e",1,0.8063,"","",NA,NA,"57"
"自私","i",1,0.5502,"","",NA,NA,"57"
"他人","i",1,0.5669,"","",NA,NA,"57"
"他们","i",1,0.4676,"","",NA,NA,"57"
