"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"热情","e",1,0.7172,"","",NA,NA,"99"
"我的","e",1,0.5708,"","",NA,NA,"99"
"自己","e",1,0.6023,"","",NA,NA,"99"
"他们","i",1,0.6174,"","",NA,NA,"99"
"他人","i",1,0.4894,"","",NA,NA,"99"
"他的","i",1,0.5846,"","",NA,NA,"99"
"野蛮","i",1,0.4513,"","",NA,NA,"99"
"他的","i",1,0.6877,"","",NA,NA,"99"
"我","e",1,0.6008,"","",NA,NA,"99"
"其他","i",1,0.5171,"","",NA,NA,"99"
"正直","e",1,0.543,"","",NA,NA,"99"
"诚实","e",1,0.5181,"","",NA,NA,"99"
"悲观","i",1,0.7005,"","",NA,NA,"99"
"活泼","e",1,0.8833,"","",NA,NA,"99"
"他","i",1,0.5839,"","",NA,NA,"99"
"自己","e",1,0.5511,"","",NA,NA,"99"
"他的","i",1,0.6554,"","",NA,NA,"99"
"聪明","e",1,0.5521,"","",NA,NA,"99"
"凶狠","i",1,0.5551,"","",NA,NA,"99"
"我","e",1,0.518,"","",NA,NA,"99"
"他","i",1,0.4756,"","",NA,NA,"99"
"其他","i",1,0.5183,"","",NA,NA,"99"
"我的","e",1,0.476,"","",NA,NA,"99"
"公正","e",1,0.5851,"","",NA,NA,"99"
"暴躁","i",1,0.4848,"","",NA,NA,"99"
"下贱","i",1,0.7192,"","",NA,NA,"99"
"他们","i",1,0.5346,"","",NA,NA,"99"
"我们","e",1,0.7175,"","",NA,NA,"99"
"我","e",0,0.5363,"","",NA,NA,"99"
"刻薄","i",1,0.5512,"","",NA,NA,"99"
"其他","i",1,0.5495,"","",NA,NA,"99"
"机智","e",1,0.7266,"","",NA,NA,"99"
"认真","e",1,0.5007,"","",NA,NA,"99"
"俺","e",1,0.6191,"","",NA,NA,"99"
"他人","i",1,0.5947,"","",NA,NA,"99"
"崇高","e",1,0.9238,"","",NA,NA,"99"
"我们","e",1,1.067,"","",NA,NA,"99"
"自己","e",1,0.7358,"","",NA,NA,"99"
"我的","e",1,0.5025,"","",NA,NA,"99"
"勇敢","e",1,0.5017,"","",NA,NA,"99"
"散漫","i",0,0.8899,"","",NA,NA,"99"
"诚恳","e",1,0.5525,"","",NA,NA,"99"
