"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"其他","i",1,0.6502,"","",NA,NA,"75"
"冒失","i",1,0.6512,"","",NA,NA,"75"
"俺","e",1,0.4673,"","",NA,NA,"75"
"俺","e",1,0.4841,"","",NA,NA,"75"
"野蛮","i",1,0.5506,"","",NA,NA,"75"
"自私","i",1,0.4511,"","",NA,NA,"75"
"自己","e",1,0.6011,"","",NA,NA,"75"
"他","i",1,0.5336,"","",NA,NA,"75"
"我们","e",1,0.5142,"","",NA,NA,"75"
"自己","e",1,0.5512,"","",NA,NA,"75"
"其他","i",1,0.5145,"","",NA,NA,"75"
"朴实","e",1,0.5516,"","",NA,NA,"75"
"他人","i",1,0.453,"","",NA,NA,"75"
"我们","e",1,0.5184,"","",NA,NA,"75"
"凶狠","i",1,0.5176,"","",NA,NA,"75"
"勇敢","e",1,0.4476,"","",NA,NA,"75"
"我的","e",1,0.5173,"","",NA,NA,"75"
"消极","i",0,0.4999,"","",NA,NA,"75"
"他的","i",1,0.7482,"","",NA,NA,"75"
"他","i",1,0.5691,"","",NA,NA,"75"
"俺","e",1,0.6144,"","",NA,NA,"75"
"悲观","i",1,0.6169,"","",NA,NA,"75"
"聪明","e",1,0.5145,"","",NA,NA,"75"
"他","i",1,0.4899,"","",NA,NA,"75"
"勤奋","e",1,0.5381,"","",NA,NA,"75"
"我们","e",1,0.8565,"","",NA,NA,"75"
"他人","i",1,0.7218,"","",NA,NA,"75"
"其他","i",1,0.6002,"","",NA,NA,"75"
"刻薄","i",1,0.6196,"","",NA,NA,"75"
"散漫","i",1,0.634,"","",NA,NA,"75"
"我","e",1,0.7504,"","",NA,NA,"75"
"稳重","e",1,0.617,"","",NA,NA,"75"
"其他","i",1,0.6324,"","",NA,NA,"75"
"乐观","e",1,0.6504,"","",NA,NA,"75"
"他们","i",1,0.5881,"","",NA,NA,"75"
"优秀","e",1,0.5309,"","",NA,NA,"75"
"轻率","i",1,0.9496,"","",NA,NA,"75"
"他","i",1,0.5156,"","",NA,NA,"75"
"他们","i",1,0.448,"","",NA,NA,"75"
"他的","i",1,0.4152,"","",NA,NA,"75"
"公正","e",1,0.5811,"","",NA,NA,"75"
"固执","i",1,0.8641,"","",NA,NA,"75"
"正直","e",1,0.5554,"","",NA,NA,"75"
"我的","e",1,0.6642,"","",NA,NA,"75"
"他的","i",1,0.5055,"","",NA,NA,"75"
"我的","e",1,0.5312,"","",NA,NA,"75"
"执拗","i",1,0.7345,"","",NA,NA,"75"
"卑鄙","i",1,0.6045,"","",NA,NA,"75"
"自卑","i",1,0.5313,"","",NA,NA,"75"
"我的","e",1,0.7137,"","",NA,NA,"75"
"他人","i",1,0.4852,"","",NA,NA,"75"
"俺","e",1,1.0973,"","",NA,NA,"75"
"诚实","e",1,0.6339,"","",NA,NA,"75"
"诚恳","e",1,0.5173,"","",NA,NA,"75"
"热情","e",1,0.7334,"","",NA,NA,"75"
"他人","i",1,0.5718,"","",NA,NA,"75"
"自己","e",1,0.5682,"","",NA,NA,"75"
"他们","i",1,1.0011,"","",NA,NA,"75"
"下贱","i",1,0.5682,"","",NA,NA,"75"
"猖狂","i",1,0.4678,"","",NA,NA,"75"
"暴躁","i",1,0.5843,"","",NA,NA,"75"
"傲慢","i",1,0.5005,"","",NA,NA,"75"
