"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"无私","e",0,NA,"","",NA,NA,"4"
"他","i",1,1.3503,"","",NA,NA,"4"
"冷静","e",0,1.0338,"","",NA,NA,"4"
"公正","e",1,1.1505,"","",NA,NA,"4"
"冒失","i",1,0.7831,"","",NA,NA,"4"
"他们","i",1,0.7865,"","",NA,NA,"4"
"暴躁","i",1,0.7022,"","",NA,NA,"4"
"他们","i",1,1.0505,"","",NA,NA,"4"
"俺","e",1,0.8907,"","",NA,NA,"4"
"我们","e",1,0.5505,"","",NA,NA,"4"
"机智","e",1,0.5566,"","",NA,NA,"4"
"俺","e",1,0.7831,"","",NA,NA,"4"
"其他","i",1,0.7666,"","",NA,NA,"4"
"认真","e",1,0.6842,"","",NA,NA,"4"
"愚蠢","i",1,0.618,"","",NA,NA,"4"
"他人","i",1,0.7666,"","",NA,NA,"4"
"自私","i",1,1.1499,"","",NA,NA,"4"
"勇敢","e",1,0.8171,"","",NA,NA,"4"
"其他","i",1,0.6334,"","",NA,NA,"4"
"其他","i",1,0.5202,"","",NA,NA,"4"
"他人","i",1,0.7431,"","",NA,NA,"4"
"诚恳","e",1,1.1365,"","",NA,NA,"4"
"他的","i",1,0.9355,"","",NA,NA,"4"
"自己","e",1,0.6506,"","",NA,NA,"4"
"杰出","e",1,0.8148,"","",NA,NA,"4"
"诚实","e",1,0.5331,"","",NA,NA,"4"
"我的","e",1,0.5929,"","",NA,NA,"4"
"他的","i",1,1.0376,"","",NA,NA,"4"
"我们","e",1,0.6333,"","",NA,NA,"4"
"散漫","i",1,0.817,"","",NA,NA,"4"
"他的","i",1,1.2335,"","",NA,NA,"4"
"我们","e",1,0.6229,"","",NA,NA,"4"
"悲观","i",1,0.6085,"","",NA,NA,"4"
"我","e",1,0.6014,"","",NA,NA,"4"
"他","i",1,1.0911,"","",NA,NA,"4"
"下贱","i",0,NA,"","",NA,NA,"4"
"我的","e",1,0.6002,"","",NA,NA,"4"
"自卑","i",1,0.5672,"","",NA,NA,"4"
"卑鄙","i",1,0.5933,"","",NA,NA,"4"
"我的","e",1,0.7026,"","",NA,NA,"4"
"他的","i",1,0.6509,"","",NA,NA,"4"
"虚伪","i",1,0.6258,"","",NA,NA,"4"
"俺","e",1,0.9835,"","",NA,NA,"4"
"固执","i",0,1.1558,"","",NA,NA,"4"
"傲慢","i",1,0.539,"","",NA,NA,"4"
"自己","e",1,0.6005,"","",NA,NA,"4"
"优秀","e",1,0.5918,"","",NA,NA,"4"
"稳重","e",1,0.6247,"","",NA,NA,"4"
"猖狂","i",1,0.6869,"","",NA,NA,"4"
"俺","e",1,0.6366,"","",NA,NA,"4"
"自己","e",1,0.5644,"","",NA,NA,"4"
"正直","e",1,0.7865,"","",NA,NA,"4"
"刻薄","i",1,0.6686,"","",NA,NA,"4"
"朴实","e",1,0.7465,"","",NA,NA,"4"
"他","i",1,0.6421,"","",NA,NA,"4"
"我","e",1,0.5494,"","",NA,NA,"4"
"我","e",1,0.6887,"","",NA,NA,"4"
"他们","i",1,0.6095,"","",NA,NA,"4"
"他","i",1,0.5045,"","",NA,NA,"4"
"消极","i",1,0.8227,"","",NA,NA,"4"
"活泼","e",1,0.4699,"","",NA,NA,"4"
"聪明","e",1,0.498,"","",NA,NA,"4"
"我","e",1,0.5383,"","",NA,NA,"4"
"崇高","e",1,0.6907,"","",NA,NA,"4"
"执拗","i",1,0.8378,"","",NA,NA,"4"
"乐观","e",1,0.7035,"","",NA,NA,"4"
"野蛮","i",1,0.5826,"","",NA,NA,"4"
"细腻","e",1,0.6638,"","",NA,NA,"4"
"凶狠","i",1,0.5667,"","",NA,NA,"4"
"他们","i",1,0.7321,"","",NA,NA,"4"
"我的","e",1,0.497,"","",NA,NA,"4"
"他人","i",1,0.6567,"","",NA,NA,"4"
"勤奋","e",1,0.9381,"","",NA,NA,"4"
"自己","e",1,0.7553,"","",NA,NA,"4"
"其他","i",1,0.6141,"","",NA,NA,"4"
"他人","i",1,0.5469,"","",NA,NA,"4"
"轻率","i",1,0.7034,"","",NA,NA,"4"
"我们","e",1,0.688,"","",NA,NA,"4"
"鲁莽","i",1,0.6369,"","",NA,NA,"4"
"热情","e",1,0.6188,"","",NA,NA,"4"
"诚实","e",1,0.8676,"","",NA,NA,"4"
"凶狠","i",1,0.641,"","",NA,NA,"4"
"其他","i",1,0.6118,"","",NA,NA,"4"
"悲观","i",1,0.4927,"","",NA,NA,"4"
"自己","e",1,0.5171,"","",NA,NA,"4"
"他的","i",1,0.5539,"","",NA,NA,"4"
"我们","e",1,0.788,"","",NA,NA,"4"
"我的","e",1,0.9237,"","",NA,NA,"4"
"他","i",1,0.7177,"","",NA,NA,"4"
"愚蠢","i",1,0.6176,"","",NA,NA,"4"
"朴实","e",1,0.9373,"","",NA,NA,"4"
"执拗","i",1,1.0189,"","",NA,NA,"4"
"他","i",1,1.1228,"","",NA,NA,"4"
"他人","i",1,0.5501,"","",NA,NA,"4"
"我","e",1,0.5087,"","",NA,NA,"4"
"活泼","e",0,0.8669,"","",NA,NA,"4"
"其他","i",1,0.6268,"","",NA,NA,"4"
"自己","e",1,0.6227,"","",NA,NA,"4"
"野蛮","i",1,0.6336,"","",NA,NA,"4"
"勇敢","e",1,0.8042,"","",NA,NA,"4"
"自卑","i",1,0.7036,"","",NA,NA,"4"
"自己","e",1,0.6665,"","",NA,NA,"4"
"俺","e",1,0.8085,"","",NA,NA,"4"
"暴躁","i",1,0.7074,"","",NA,NA,"4"
"他们","i",1,0.6609,"","",NA,NA,"4"
"傲慢","i",1,0.6834,"","",NA,NA,"4"
"我们","e",1,0.5424,"","",NA,NA,"4"
"消极","i",1,0.6503,"","",NA,NA,"4"
"公正","e",1,0.5198,"","",NA,NA,"4"
"虚伪","i",1,0.7254,"","",NA,NA,"4"
"我的","e",1,0.5162,"","",NA,NA,"4"
"俺","e",1,0.6993,"","",NA,NA,"4"
"自私","i",1,0.7038,"","",NA,NA,"4"
"他人","i",1,0.6549,"","",NA,NA,"4"
"鲁莽","i",1,0.8764,"","",NA,NA,"4"
"卑鄙","i",1,0.7105,"","",NA,NA,"4"
"俺","e",1,0.8415,"","",NA,NA,"4"
"他们","i",1,1.1092,"","",NA,NA,"4"
"固执","i",1,0.8341,"","",NA,NA,"4"
"冒失","i",1,0.7333,"","",NA,NA,"4"
"正直","e",1,0.6039,"","",NA,NA,"4"
"猖狂","i",1,0.6669,"","",NA,NA,"4"
"诚恳","e",1,0.9835,"","",NA,NA,"4"
"其他","i",1,0.7405,"","",NA,NA,"4"
"他","i",1,0.5763,"","",NA,NA,"4"
"杰出","e",1,0.7942,"","",NA,NA,"4"
"崇高","e",1,0.6069,"","",NA,NA,"4"
"我的","e",1,0.6334,"","",NA,NA,"4"
"他","i",0,0.6577,"","",NA,NA,"4"
"俺","e",1,0.6816,"","",NA,NA,"4"
"机智","e",1,0.6666,"","",NA,NA,"4"
"聪明","e",1,0.5948,"","",NA,NA,"4"
"我的","e",1,0.5697,"","",NA,NA,"4"
"下贱","i",1,0.659,"","",NA,NA,"4"
"我","e",1,0.4933,"","",NA,NA,"4"
