"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"乐观","e",1,0.7602,"","",NA,NA,"79"
"优秀","e",1,0.51,"","",NA,NA,"79"
"活泼","e",1,0.4309,"","",NA,NA,"79"
"他人","i",1,0.5324,"","",NA,NA,"79"
"下贱","i",1,0.6284,"","",NA,NA,"79"
"愚蠢","i",1,0.6605,"","",NA,NA,"79"
"他人","i",1,0.5316,"","",NA,NA,"79"
"他","i",1,0.6836,"","",NA,NA,"79"
"我们","e",1,0.5982,"","",NA,NA,"79"
"我们","e",0,0.9674,"","",NA,NA,"79"
"正直","e",1,0.602,"","",NA,NA,"79"
"勇敢","e",1,0.4149,"","",NA,NA,"79"
"其他","i",1,0.7443,"","",NA,NA,"79"
"俺","e",1,0.4965,"","",NA,NA,"79"
"他们","i",1,0.6946,"","",NA,NA,"79"
"无私","e",1,0.7428,"","",NA,NA,"79"
"他们","i",1,0.6876,"","",NA,NA,"79"
"自己","e",1,0.5375,"","",NA,NA,"79"
"卑鄙","i",1,0.5929,"","",NA,NA,"79"
"朴实","e",1,0.549,"","",NA,NA,"79"
"他的","i",1,0.6469,"","",NA,NA,"79"
"我的","e",1,0.5698,"","",NA,NA,"79"
"杰出","e",1,0.5928,"","",NA,NA,"79"
"悲观","i",1,0.6286,"","",NA,NA,"79"
"冷静","e",1,0.5645,"","",NA,NA,"79"
"他们","i",1,0.6045,"","",NA,NA,"79"
"消极","i",0,0.361,"","",NA,NA,"79"
"他们","i",1,1.0446,"","",NA,NA,"79"
"凶狠","i",1,0.5994,"","",NA,NA,"79"
"暴躁","i",1,0.4474,"","",NA,NA,"79"
"其他","i",1,0.4937,"","",NA,NA,"79"
"自私","i",1,0.7875,"","",NA,NA,"79"
"自己","e",1,0.6101,"","",NA,NA,"79"
"虚伪","i",1,1.143,"","",NA,NA,"79"
"执拗","i",1,0.5981,"","",NA,NA,"79"
"我","e",1,0.5431,"","",NA,NA,"79"
"自卑","i",1,0.5313,"","",NA,NA,"79"
"俺","e",1,0.6134,"","",NA,NA,"79"
"轻率","i",1,0.6537,"","",NA,NA,"79"
"他","i",1,0.7772,"","",NA,NA,"79"
"散漫","i",1,0.6275,"","",NA,NA,"79"
"傲慢","i",1,0.4932,"","",NA,NA,"79"
"我","e",1,0.5174,"","",NA,NA,"79"
"其他","i",1,0.5437,"","",NA,NA,"79"
"他的","i",1,0.4053,"","",NA,NA,"79"
"机智","e",1,0.55,"","",NA,NA,"79"
