"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"他们","i",1,0.7633,"","",NA,NA,"2"
"他","i",1,0.7877,"","",NA,NA,"2"
"诚实","e",1,0.7811,"","",NA,NA,"2"
"他的","i",1,0.66,"","",NA,NA,"2"
"执拗","i",1,0.7757,"","",NA,NA,"2"
"自己","e",1,0.6241,"","",NA,NA,"2"
"朴实","e",1,0.652,"","",NA,NA,"2"
"诚恳","e",1,0.6264,"","",NA,NA,"2"
"公正","e",1,0.5308,"","",NA,NA,"2"
"优秀","e",1,0.6387,"","",NA,NA,"2"
"消极","i",1,0.6595,"","",NA,NA,"2"
"自己","e",1,0.52,"","",NA,NA,"2"
"我们","e",0,0.5357,"","",NA,NA,"2"
"刻薄","i",1,0.5146,"","",NA,NA,"2"
"细腻","e",1,0.659,"","",NA,NA,"2"
"我的","e",1,0.798,"","",NA,NA,"2"
"愚蠢","i",1,0.6696,"","",NA,NA,"2"
"冒失","i",1,0.7858,"","",NA,NA,"2"
"他人","i",1,0.7696,"","",NA,NA,"2"
"勤奋","e",1,0.6267,"","",NA,NA,"2"
"俺","e",0,0.645,"","",NA,NA,"2"
"自己","e",1,0.6868,"","",NA,NA,"2"
"其他","i",1,0.6521,"","",NA,NA,"2"
"他们","i",1,0.6765,"","",NA,NA,"2"
"其他","i",1,0.5166,"","",NA,NA,"2"
"我的","e",1,0.5284,"","",NA,NA,"2"
"自私","i",1,0.663,"","",NA,NA,"2"
"稳重","e",0,0.6544,"","",NA,NA,"2"
"自卑","i",1,0.642,"","",NA,NA,"2"
"我们","e",1,0.6372,"","",NA,NA,"2"
"我的","e",1,0.5232,"","",NA,NA,"2"
"他们","i",1,0.6326,"","",NA,NA,"2"
"活泼","e",1,0.7812,"","",NA,NA,"2"
"他人","i",1,0.636,"","",NA,NA,"2"
"机智","e",1,0.7641,"","",NA,NA,"2"
"我们","e",1,0.6418,"","",NA,NA,"2"
"冷静","e",0,0.7407,"","",NA,NA,"2"
"他的","i",1,0.7777,"","",NA,NA,"2"
"野蛮","i",1,0.7798,"","",NA,NA,"2"
"卑鄙","i",1,0.6455,"","",NA,NA,"2"
"杰出","e",1,0.6593,"","",NA,NA,"2"
"无私","e",0,0.7837,"","",NA,NA,"2"
"他的","i",1,0.7553,"","",NA,NA,"2"
"散漫","i",1,0.6543,"","",NA,NA,"2"
"其他","i",1,0.6618,"","",NA,NA,"2"
"固执","i",1,0.6681,"","",NA,NA,"2"
"我","e",1,0.52,"","",NA,NA,"2"
"悲观","i",1,0.6615,"","",NA,NA,"2"
"其他","i",1,0.6364,"","",NA,NA,"2"
"虚伪","i",1,0.5234,"","",NA,NA,"2"
"他的","i",0,0.5239,"","",NA,NA,"2"
"下贱","i",1,0.5241,"","",NA,NA,"2"
"俺","e",0,0.634,"","",NA,NA,"2"
"热情","e",1,0.7508,"","",NA,NA,"2"
"他","i",1,0.6434,"","",NA,NA,"2"
"他们","i",1,0.5076,"","",NA,NA,"2"
"认真","e",1,0.6472,"","",NA,NA,"2"
"猖狂","i",1,0.6515,"","",NA,NA,"2"
"傲慢","i",1,0.6409,"","",NA,NA,"2"
"他人","i",1,0.6595,"","",NA,NA,"2"
"乐观","e",1,0.5082,"","",NA,NA,"2"
"凶狠","i",1,0.6368,"","",NA,NA,"2"
"俺","e",0,0.6243,"","",NA,NA,"2"
"我","e",1,0.6195,"","",NA,NA,"2"
"我们","e",1,0.6283,"","",NA,NA,"2"
"轻率","i",1,0.8052,"","",NA,NA,"2"
"勇敢","e",1,0.6467,"","",NA,NA,"2"
"鲁莽","i",1,0.6568,"","",NA,NA,"2"
"他","i",1,0.6523,"","",NA,NA,"2"
"我的","e",1,0.494,"","",NA,NA,"2"
"崇高","e",1,0.6572,"","",NA,NA,"2"
"我","e",1,0.6582,"","",NA,NA,"2"
"我","e",1,0.5178,"","",NA,NA,"2"
"俺","e",1,0.6466,"","",NA,NA,"2"
"聪明","e",1,0.6301,"","",NA,NA,"2"
"正直","e",1,0.5052,"","",NA,NA,"2"
"自己","e",1,0.5102,"","",NA,NA,"2"
"暴躁","i",1,0.6692,"","",NA,NA,"2"
"他","i",1,0.6389,"","",NA,NA,"2"
"他人","i",1,1.1742,"","",NA,NA,"2"
"俺","e",1,0.6609,"","",NA,NA,"2"
"我的","e",1,0.5195,"","",NA,NA,"2"
"凶狠","i",1,0.526,"","",NA,NA,"2"
"固执","i",0,0.5088,"","",NA,NA,"2"
"他","i",1,0.6535,"","",NA,NA,"2"
"他","i",1,0.6566,"","",NA,NA,"2"
"他人","i",1,0.6434,"","",NA,NA,"2"
"鲁莽","i",1,0.641,"","",NA,NA,"2"
"俺","e",1,0.5241,"","",NA,NA,"2"
"他的","i",1,0.5073,"","",NA,NA,"2"
"自己","e",1,0.6479,"","",NA,NA,"2"
"野蛮","i",1,0.7713,"","",NA,NA,"2"
"他的","i",1,0.7414,"","",NA,NA,"2"
"杰出","e",1,0.7637,"","",NA,NA,"2"
"正直","e",1,0.6456,"","",NA,NA,"2"
"勇敢","e",1,0.6505,"","",NA,NA,"2"
"虚伪","i",1,0.5088,"","",NA,NA,"2"
"我","e",1,0.5292,"","",NA,NA,"2"
"他的","i",1,0.5281,"","",NA,NA,"2"
"公正","e",1,0.6577,"","",NA,NA,"2"
"其他","i",1,0.5355,"","",NA,NA,"2"
"机智","e",1,0.8124,"","",NA,NA,"2"
"优秀","e",0,0.4987,"","",NA,NA,"2"
"冷静","e",1,0.8812,"","",NA,NA,"2"
"冒失","i",1,0.7487,"","",NA,NA,"2"
"活泼","e",1,0.8746,"","",NA,NA,"2"
"认真","e",1,0.7808,"","",NA,NA,"2"
"俺","e",1,0.6316,"","",NA,NA,"2"
"他们","i",1,0.6369,"","",NA,NA,"2"
"我们","e",1,0.6416,"","",NA,NA,"2"
"我的","e",1,0.5387,"","",NA,NA,"2"
"他的","i",1,0.626,"","",NA,NA,"2"
"细腻","e",1,0.7716,"","",NA,NA,"2"
"消极","i",1,0.7634,"","",NA,NA,"2"
"他人","i",1,0.7964,"","",NA,NA,"2"
"执拗","i",1,0.7809,"","",NA,NA,"2"
"其他","i",1,0.788,"","",NA,NA,"2"
"刻薄","i",1,0.9007,"","",NA,NA,"2"
"我们","e",1,0.6472,"","",NA,NA,"2"
"自卑","i",1,0.6476,"","",NA,NA,"2"
"我们","e",1,0.7695,"","",NA,NA,"2"
"悲观","i",1,0.6584,"","",NA,NA,"2"
"自私","i",1,0.6457,"","",NA,NA,"2"
"我的","e",1,0.7926,"","",NA,NA,"2"
"稳重","e",1,0.7903,"","",NA,NA,"2"
"暴躁","i",1,0.5124,"","",NA,NA,"2"
"他","i",1,0.7397,"","",NA,NA,"2"
"卑鄙","i",1,0.6344,"","",NA,NA,"2"
"散漫","i",1,0.9274,"","",NA,NA,"2"
"他人","i",1,0.6362,"","",NA,NA,"2"
"下贱","i",1,1.0305,"","",NA,NA,"2"
"轻率","i",1,0.6547,"","",NA,NA,"2"
"他","i",1,0.6556,"","",NA,NA,"2"
"他们","i",1,0.6451,"","",NA,NA,"2"
"他们","i",1,0.5092,"","",NA,NA,"2"
"崇高","e",1,0.7874,"","",NA,NA,"2"
"愚蠢","i",1,0.8112,"","",NA,NA,"2"
"我们","e",1,0.7771,"","",NA,NA,"2"
"无私","e",0,0.7742,"","",NA,NA,"2"
"勤奋","e",1,0.6521,"","",NA,NA,"2"
"自己","e",1,0.6275,"","",NA,NA,"2"
"我","e",1,0.5189,"","",NA,NA,"2"
"乐观","e",0,0.5178,"","",NA,NA,"2"
"我的","e",1,0.5093,"","",NA,NA,"2"
"自己","e",1,0.9009,"","",NA,NA,"2"
"他们","i",1,0.6543,"","",NA,NA,"2"
