"Words_t1","ans_t1","key_resp_t1.corr","key_resp_t1.rt","Words_t2","ans_t2","key_resp_t2.corr","key_resp_t2.rt","Subject"
"诚恳","e",1,0.5302,"","",NA,NA,"1"
"他人","i",1,0.5563,"","",NA,NA,"1"
"乐观","e",1,0.5008,"","",NA,NA,"1"
"崇高","e",1,0.5348,"","",NA,NA,"1"
"他","i",1,0.5173,"","",NA,NA,"1"
"自卑","i",1,0.4421,"","",NA,NA,"1"
"我的","e",1,0.4691,"","",NA,NA,"1"
"他的","i",1,0.6006,"","",NA,NA,"1"
"其他","i",1,0.5011,"","",NA,NA,"1"
"自私","i",0,NA,"","",NA,NA,"1"
"我","e",1,0.5632,"","",NA,NA,"1"
"野蛮","i",1,0.5498,"","",NA,NA,"1"
"细腻","e",1,0.6171,"","",NA,NA,"1"
"傲慢","i",1,0.7588,"","",NA,NA,"1"
"冒失","i",1,0.6338,"","",NA,NA,"1"
"他人","i",1,0.5341,"","",NA,NA,"1"
"其他","i",1,0.5259,"","",NA,NA,"1"
"他","i",1,0.5002,"","",NA,NA,"1"
"他们","i",1,0.4754,"","",NA,NA,"1"
"下贱","i",1,0.445,"","",NA,NA,"1"
"他的","i",1,0.4429,"","",NA,NA,"1"
"杰出","e",1,0.5013,"","",NA,NA,"1"
"其他","i",1,0.528,"","",NA,NA,"1"
"我们","e",1,0.5005,"","",NA,NA,"1"
"鲁莽","i",1,0.5165,"","",NA,NA,"1"
"机智","e",1,0.5443,"","",NA,NA,"1"
"他们","i",1,0.4626,"","",NA,NA,"1"
"他的","i",1,0.5556,"","",NA,NA,"1"
"认真","e",1,0.467,"","",NA,NA,"1"
"热情","e",1,0.5381,"","",NA,NA,"1"
"他人","i",0,0.5927,"","",NA,NA,"1"
"我们","e",1,0.4335,"","",NA,NA,"1"
"我的","e",1,0.3345,"","",NA,NA,"1"
"俺","e",1,0.5004,"","",NA,NA,"1"
"他","i",1,0.4833,"","",NA,NA,"1"
"他的","i",1,0.386,"","",NA,NA,"1"
"我","e",1,0.4968,"","",NA,NA,"1"
"公正","e",1,0.4833,"","",NA,NA,"1"
"消极","i",1,0.4762,"","",NA,NA,"1"
"我","e",1,0.5281,"","",NA,NA,"1"
"执拗","i",1,0.8865,"","",NA,NA,"1"
"活泼","e",1,0.4678,"","",NA,NA,"1"
"愚蠢","i",1,0.4932,"","",NA,NA,"1"
"悲观","i",1,0.5275,"","",NA,NA,"1"
"聪明","e",1,0.5519,"","",NA,NA,"1"
"朴实","e",1,0.568,"","",NA,NA,"1"
"他","i",1,0.492,"","",NA,NA,"1"
"其他","i",1,0.5799,"","",NA,NA,"1"
"自己","e",1,0.5167,"","",NA,NA,"1"
"我的","e",1,0.5728,"","",NA,NA,"1"
"俺","e",1,0.4884,"","",NA,NA,"1"
"刻薄","i",1,0.5631,"","",NA,NA,"1"
"他们","i",1,0.5344,"","",NA,NA,"1"
"我们","e",1,0.464,"","",NA,NA,"1"
"优秀","e",1,0.4799,"","",NA,NA,"1"
"无私","e",1,0.6717,"","",NA,NA,"1"
"我的","e",1,0.3715,"","",NA,NA,"1"
"卑鄙","i",1,0.5067,"","",NA,NA,"1"
"我","e",1,0.4292,"","",NA,NA,"1"
"固执","i",1,1.2175,"","",NA,NA,"1"
"散漫","i",1,0.6888,"","",NA,NA,"1"
"凶狠","i",1,0.5289,"","",NA,NA,"1"
"勇敢","e",1,0.4889,"","",NA,NA,"1"
"我们","e",1,0.396,"","",NA,NA,"1"
"轻率","i",1,0.5044,"","",NA,NA,"1"
"勤奋","e",1,0.5388,"","",NA,NA,"1"
"正直","e",1,0.4104,"","",NA,NA,"1"
"俺","e",1,0.4235,"","",NA,NA,"1"
"自己","e",1,0.3619,"","",NA,NA,"1"
"他们","i",1,0.5828,"","",NA,NA,"1"
"俺","e",1,0.3792,"","",NA,NA,"1"
"猖狂","i",1,0.6602,"","",NA,NA,"1"
"自己","e",1,0.4373,"","",NA,NA,"1"
"冷静","e",1,0.6863,"","",NA,NA,"1"
"诚实","e",1,0.4053,"","",NA,NA,"1"
"稳重","e",1,0.4019,"","",NA,NA,"1"
"自己","e",1,0.3831,"","",NA,NA,"1"
"虚伪","i",1,0.46,"","",NA,NA,"1"
"他人","i",1,0.5002,"","",NA,NA,"1"
"暴躁","i",1,0.5248,"","",NA,NA,"1"
"他们","i",1,0.5957,"","",NA,NA,"1"
"他们","i",1,0.4384,"","",NA,NA,"1"
"下贱","i",1,0.6167,"","",NA,NA,"1"
"自己","e",1,0.411,"","",NA,NA,"1"
"俺","e",1,0.437,"","",NA,NA,"1"
"诚恳","e",1,0.5063,"","",NA,NA,"1"
"其他","i",1,0.5533,"","",NA,NA,"1"
"聪明","e",1,0.6755,"","",NA,NA,"1"
"我","e",1,0.451,"","",NA,NA,"1"
"我的","e",1,0.3841,"","",NA,NA,"1"
"执拗","i",1,0.5371,"","",NA,NA,"1"
"乐观","e",1,0.5561,"","",NA,NA,"1"
"他们","i",1,0.4549,"","",NA,NA,"1"
"其他","i",1,0.4091,"","",NA,NA,"1"
"他","i",0,0.5265,"","",NA,NA,"1"
"他","i",1,0.4337,"","",NA,NA,"1"
"我们","e",1,0.4466,"","",NA,NA,"1"
"愚蠢","i",1,0.5091,"","",NA,NA,"1"
"我的","e",1,0.7232,"","",NA,NA,"1"
"他人","i",1,0.414,"","",NA,NA,"1"
"机智","e",1,0.6187,"","",NA,NA,"1"
"他的","i",1,0.5116,"","",NA,NA,"1"
"卑鄙","i",1,1.1013,"","",NA,NA,"1"
"无私","e",1,0.567,"","",NA,NA,"1"
"我的","e",1,0.5498,"","",NA,NA,"1"
"散漫","i",1,0.8212,"","",NA,NA,"1"
"暴躁","i",1,1.0378,"","",NA,NA,"1"
"细腻","e",0,0.5774,"","",NA,NA,"1"
"我","e",1,0.517,"","",NA,NA,"1"
"俺","e",1,0.9504,"","",NA,NA,"1"
"勤奋","e",1,0.5673,"","",NA,NA,"1"
"俺","e",1,0.4506,"","",NA,NA,"1"
"鲁莽","i",0,0.5875,"","",NA,NA,"1"
"自己","e",1,0.3677,"","",NA,NA,"1"
"杰出","e",1,0.5371,"","",NA,NA,"1"
"他人","i",1,0.5252,"","",NA,NA,"1"
"俺","e",1,0.4853,"","",NA,NA,"1"
"他","i",1,0.4873,"","",NA,NA,"1"
"悲观","i",1,0.6231,"","",NA,NA,"1"
"消极","i",1,0.5342,"","",NA,NA,"1"
"勇敢","e",1,0.6233,"","",NA,NA,"1"
"自私","i",1,1.3936,"","",NA,NA,"1"
"凶狠","i",1,0.4508,"","",NA,NA,"1"
"我","e",1,0.4277,"","",NA,NA,"1"
"我","e",1,0.3535,"","",NA,NA,"1"
"认真","e",1,0.4272,"","",NA,NA,"1"
"虚伪","i",1,0.4755,"","",NA,NA,"1"
"他的","i",1,1.0843,"","",NA,NA,"1"
"他人","i",1,0.3719,"","",NA,NA,"1"
"轻率","i",1,0.5879,"","",NA,NA,"1"
"刻薄","i",1,0.3564,"","",NA,NA,"1"
"诚实","e",1,0.4374,"","",NA,NA,"1"
"他的","i",0,0.4057,"","",NA,NA,"1"
"我们","e",1,0.4569,"","",NA,NA,"1"
"其他","i",1,0.5044,"","",NA,NA,"1"
"崇高","e",1,0.5365,"","",NA,NA,"1"
"正直","e",1,0.3852,"","",NA,NA,"1"
"固执","i",0,0.3578,"","",NA,NA,"1"
"朴实","e",1,0.6,"","",NA,NA,"1"
"自己","e",1,0.4625,"","",NA,NA,"1"
"自卑","i",1,0.5005,"","",NA,NA,"1"
"傲慢","i",1,1.1553,"","",NA,NA,"1"
"冷静","e",1,0.5341,"","",NA,NA,"1"
"他的","i",1,0.4442,"","",NA,NA,"1"
"优秀","e",1,0.6039,"","",NA,NA,"1"
"他","i",1,0.4519,"","",NA,NA,"1"
"热情","e",1,0.4438,"","",NA,NA,"1"
"我们","e",1,0.6224,"","",NA,NA,"1"
"他们","i",1,0.4674,"","",NA,NA,"1"
"冒失","i",1,0.5176,"","",NA,NA,"1"
"他人","i",1,0.535,"","",NA,NA,"1"
"我的","e",1,0.4515,"","",NA,NA,"1"
"活泼","e",1,0.4838,"","",NA,NA,"1"
"猖狂","i",1,0.4279,"","",NA,NA,"1"
"稳重","e",1,0.5169,"","",NA,NA,"1"
"公正","e",1,0.4178,"","",NA,NA,"1"
"自己","e",1,0.4129,"","",NA,NA,"1"
"野蛮","i",1,0.4539,"","",NA,NA,"1"
"其他","i",1,0.5514,"","",NA,NA,"1"
"我们","e",1,0.479,"","",NA,NA,"1"
"俺","e",1,0.5133,"","",NA,NA,"1"
"崇高","e",1,0.6365,"","",NA,NA,"1"
"冒失","i",1,0.868,"","",NA,NA,"1"
"热情","e",1,0.5004,"","",NA,NA,"1"
"他","i",1,0.5021,"","",NA,NA,"1"
"悲观","i",1,0.7303,"","",NA,NA,"1"
